case,variant,seed,N_input,N_board,part_area_sum,board_area_effective,LB_area,N_board_gap_to_LB,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,runtime_s,baseline_seed_injected,board_area_sum,coarse_fit_cache_entries,coarse_fit_cache_hits,coarse_fit_cache_misses,commit_combo_rounds,commit_force_rounds,commit_rounds,commit_steps,decode_cache_entries,decode_cache_hits,decode_cache_misses,elite_archive_size,global_pattern_attempts,global_pattern_backend,global_pattern_boards_saved,global_pattern_hint_patterns,global_pattern_improvements,global_pattern_master_status,global_pattern_memory_injected,global_pattern_memory_patterns,global_pattern_memory_relevant,global_pattern_memory_selected,global_pattern_patterns_generated,global_pattern_patterns_kept,layout_harvest_layouts,macro_actions_generated,macro_anchor_actions,macro_cache_entries,macro_cache_hits,macro_memory_fallback_hits,macro_memory_focus_hits,macro_pattern_actions,macro_rollout_steps,macro_single_actions,macro_tail_actions,micro_cache_entries,micro_cache_hits,micro_cache_misses,n_parts_sum,post_mcts_reserve_s,post_repair_alns_updates,post_repair_attempts,post_repair_backend,post_repair_best_window_start,post_repair_boards_saved,post_repair_cp_sat_used,post_repair_dynamic_expansions,post_repair_hint_patterns,post_repair_improvements,post_repair_master_status,post_repair_patterns_generated,post_repair_patterns_kept,post_repair_tail_strike_windows,post_repair_time_s,post_repair_window_normalizations,post_repair_windows_total,region_best_span,region_best_start_idx,region_nodes_expanded,region_proposals_total,region_rebuild_attempts,region_rebuild_improvements,region_time_s,repair_attempts,repair_best_from_elite_rank,repair_improvements,repair_nodes_expanded,repair_time_s,result_source,rollout_cache_entries,rollout_cache_hits,rollout_cache_misses,root_dirichlet_applications,sa_lns_accepts,sa_lns_attempts,sa_lns_improvements,sa_lns_time_s,seed_rollout_cache_hits,simulations,solver_timeout_hit,tail_boards_cleared,tail_collapse_attempts,tail_collapse_improvements,used_area_sum,warmstart_cache_states,warmstart_candidates_generated,warmstart_candidates_kept,warmstart_capped,waste_area_sum
data2_formal_macro_v3_20260314,rh_mcts_main,1000,2429,391,1035511420.2999996,2940300.0,353,38.0,0.8896690418692277,0.891277381666081,0.8918009323947524,0.8896690418692274,0.26241652109647945,0.6572829884439667,0.9839025127653857,0.26241652109647945,0.9500326693093254,1,2195638.5,1443.4314953,1.0,1163928800.0,1841075.0,109356981.0,1841075.0,0.0,0.0,2.0,1.0,725215.0,1986632.0,725215.0,8.0,0.0,,0.0,0.0,0.0,,0.0,3715.0,0.0,0.0,0.0,0.0,80.0,59509.0,18646.0,49835.0,2.0,417.0,0.0,1803.0,15201.0,24546.0,14514.0,12663933.0,134588634.0,12663933.0,2429,45.0,14.0,14.0,cp_sat,1850.0,1.0,14.0,8.0,10.0,3.0,hint:10|drop:INFEASIBLE|min:OPTIMAL|qual:OPTIMAL,3181.0,1896.0,3.0,49.96072129999993,18.0,27.0,456.0,1973.0,2709.0,12.0,12.0,8.0,50.41798200000039,29.0,1.0,14.0,3260.0,112.53740440000001,global_best,91.0,0.0,91.0,1.0,2.0,2.0,2.0,2.7946836000000985,0.0,39.0,1.0,1.0,3.0,1.0,1035511420.2999996,49796.0,65.0,8.0,0.0,128417379.70000003
