case,variant,seed,N_input,N_board,part_area_sum,board_area_effective,LB_area,N_board_gap_to_LB,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,runtime_s,baseline_order,board_area_sum,decode_cache_entries,decode_cache_hits,decode_cache_misses,main_profile_lb_area,main_profile_n_parts,main_profile_tier,micro_cache_entries,micro_cache_hits,micro_cache_misses,n_parts_sum,preprocess_distinct_shapes,preprocess_duplicate_parts,preprocess_large_part_count,preprocess_quantized_parts,preprocess_strip_part_count,resume_cache_hit,solver_bundle,solver_kind,solver_role,used_area_sum,waste_area_sum
paper_ablation_industrial_xlsx6_1seed_300s__data5,baseline_greedy,1000,1649,199,542491748.1000001,2940300.0,185,14.0,0.9157784152217686,0.9189392147760865,0.9189788380395533,0.9157784152217688,0.28994010346681,0.4370851249664069,0.9834332168771835,0.28994010346681,1.2010735353399624,2,2113706.3,1.5342690999998467,area_aspect_desc,592383200.0,1649.0,0.0,1649.0,185,1649,base,116190.0,139573.0,116190.0,1649,775,874,452,0,162,0,,baseline_greedy,,542491748.1000001,49891451.89999999
