board,uid,pid_raw,x,y,w,h,w0,h0,rotated
18,192,192,2360.0,5.0,70.0,1044.0,1044.0,70.0,1
18,511,511,2268.0,332.0,79.0,764.0,764.0,79.0,1
19,84,84,5.0,5.0,2040.0,544.0,2040.0,544.0,0
19,338,338,5.0,549.0,1724.0,432.0,1724.0,432.0,0
19,472,472,2045.0,5.0,363.0,799.0,799.0,363.0,1
19,211,211,1729.0,804.0,645.0,370.0,645.0,370.0,0
19,408,408,5.0,981.0,1565.0,200.0,1565.0,200.0,0
19,490,490,1729.0,549.0,273.0,235.0,235.0,273.0,1
20,350,350,5.0,5.0,1629.0,508.0,1629.0,508.0,0
20,362,362,5.0,513.0,1650.0,554.0,1650.0,554.0,0
20,227,227,1655.0,5.0,732.0,1190.0,1190.0,732.0,1
20,292,292,5.0,1067.0,1045.5,123.5,123.5,1045.5,1
20,178,178,1050.5,1067.0,509.0,100.0,509.0,100.0,0
21,464,464,5.0,5.0,2395.0,315.0,2395.0,315.0,0
21,118,118,5.0,320.0,2064.0,321.0,2064.0,321.0,0
21,395,395,5.0,641.0,2220.0,294.0,2220.0,294.0,0
21,296,296,5.0,935.0,2000.0,280.0,2000.0,280.0,0
21,334,334,2005.0,935.0,425.5,279.0,425.5,279.0,0
21,409,409,2225.0,320.0,161.0,479.0,479.0,161.0,1
22,133,133,5.0,5.0,2040.0,544.0,2040.0,544.0,0
22,187,187,5.0,549.0,1796.5,424.5,1796.5,424.5,0
22,144,144,1801.5,549.0,543.0,564.0,564.0,543.0,1
22,204,204,2045.0,5.0,364.0,530.0,530.0,364.0,1
22,269,269,5.0,973.5,1259.0,219.0,1259.0,219.0,0
22,433,433,1264.0,973.5,511.0,152.0,511.0,152.0,0
23,238,238,5.0,5.0,1563.5,917.5,1563.5,917.5,0
23,123,123,5.0,922.5,2020.0,284.0,2020.0,284.0,0
23,474,474,1568.5,5.0,561.0,878.0,878.0,561.0,1
23,216,216,2129.5,5.0,303.0,918.0,918.0,303.0,1
23,262,262,2025.0,923.0,326.0,198.0,326.0,198.0,0
23,422,422,2025.0,1121.0,315.0,60.0,315.0,60.0,0
23,181,181,2351.0,923.0,60.0,284.0,284.0,60.0,1
24,22,22,5.0,5.0,1534.0,541.0,1534.0,541.0,0
24,60,60,5.0,546.0,2220.0,294.0,2220.0,294.0,0
24,527,527,5.0,840.0,2332.0,320.0,2332.0,320.0,0
24,42,42,1539.0,5.0,849.0,523.0,849.0,523.0,0
24,145,145,2225.0,528.0,182.0,280.0,182.0,280.0,0
25,103,103,5.0,5.0,2330.0,312.0,2330.0,312.0,0
25,200,200,5.0,317.0,1502.0,530.0,1502.0,530.0,0
25,288,288,5.0,847.0,1724.0,361.0,1724.0,361.0,0
25,282,282,1729.0,317.0,553.0,888.0,888.0,553.0,1
25,509,509,2335.0,5.0,100.0,900.0,900.0,100.0,1
25,335,335,1507.0,317.0,161.0,479.0,479.0,161.0,1
26,378,378,5.0,5.0,1499.5,757.5,1499.5,757.5,0
26,47,47,5.0,762.5,2090.0,304.0,2090.0,304.0,0
26,124,124,1504.5,5.0,866.0,543.0,866.0,543.0,0
26,102,102,2095.0,548.0,311.0,400.6,400.6,311.0,1
26,213,213,2095.0,948.6,295.0,265.0,295.0,265.0,0
27,146,146,5.0,5.0,2040.0,544.0,2040.0,544.0,0
27,82,82,5.0,549.0,1482.0,500.0,1482.0,500.0,0
27,148,148,1487.0,549.0,944.0,548.0,944.0,548.0,0
27,2,2,2045.0,5.0,361.0,393.0,393.0,361.0,1
28,477,477,5.0,5.0,1484.0,543.0,1484.0,543.0,0
28,251,251,5.0,548.0,1900.0,324.0,1900.0,324.0,0
28,506,506,5.0,872.0,1884.0,330.0,1884.0,330.0,0
28,154,154,1905.0,5.0,529.0,1154.0,1154.0,529.0,1
28,380,380,1489.0,5.0,344.0,528.0,528.0,344.0,1
28,398,398,1833.0,5.0,60.0,513.0,513.0,60.0,1
29,345,345,5.0,5.0,1516.0,395.0,1516.0,395.0,0
29,563,563,5.0,400.0,1486.5,516.5,1486.5,516.5,0
29,149,149,5.0,916.5,1807.0,291.0,1807.0,291.0,0
29,401,401,1812.0,5.0,600.0,1150.0,600.0,1150.0,0
29,253,253,1521.0,5.0,257.0,851.0,851.0,257.0,1
30,431,431,5.0,5.0,1400.5,509.0,1400.5,509.0,0
30,268,268,5.0,514.0,1724.0,344.0,1724.0,344.0,0
30,41,41,5.0,858.0,1847.0,310.0,1847.0,310.0,0
30,354,354,1852.0,5.0,575.0,1140.0,1140.0,575.0,1
30,428,428,1405.5,5.0,357.0,375.0,375.0,357.0,1
30,267,267,1762.5,5.0,60.0,820.0,820.0,60.0,1
31,515,515,5.0,5.0,1796.5,424.5,1796.5,424.5,0
31,43,43,5.0,429.5,1334.5,605.0,1334.5,605.0,0
31,136,136,1339.5,429.5,1089.0,573.0,1089.0,573.0,0
31,106,106,5.0,1034.5,2119.0,160.0,2119.0,160.0,0
31,184,184,1801.5,5.0,468.0,259.0,468.0,259.0,0
31,96,96,1801.5,264.0,595.0,154.5,154.5,595.0,1
31,20,20,2124.0,1002.5,300.0,182.0,182.0,300.0,1
32,203,203,5.0,5.0,1543.0,380.0,1543.0,380.0,0
32,286,286,5.0,385.0,1376.0,508.0,1376.0,508.0,0
32,135,135,5.0,893.0,1760.0,299.0,1760.0,299.0,0
32,72,72,1765.0,5.0,569.0,1140.0,1140.0,569.0,1
32,293,293,1381.0,385.0,293.0,417.0,417.0,293.0,1
32,541,541,1674.0,5.0,70.0,776.0,776.0,70.0,1
32,314,314,2334.0,5.0,70.0,773.0,773.0,70.0,1
33,182,182,5.0,5.0,1924.0,303.0,1924.0,303.0,0
33,194,194,5.0,308.0,1679.0,318.0,1679.0,318.0,0
33,68,68,5.0,626.0,1626.0,329.0,1626.0,329.0,0
33,172,172,1684.0,308.0,706.0,861.5,706.0,861.5,0
33,332,332,5.0,955.0,990.0,260.0,990.0,260.0,0
33,189,189,1929.0,5.0,364.0,303.0,364.0,303.0,0
33,263,263,995.0,955.0,329.0,259.0,329.0,259.0,0
33,252,252,1324.0,955.0,327.0,260.0,260.0,327.0,1
34,452,452,5.0,5.0,1275.5,844.0,1275.5,844.0,0
34,481,481,1280.5,5.0,901.5,1144.0,901.5,1144.0,0
34,159,159,5.0,849.0,844.0,303.0,844.0,303.0,0
34,233,233,849.0,849.0,404.0,303.0,404.0,303.0,0
34,325,325,2182.0,5.0,175.0,1143.0,175.0,1143.0,0
35,201,201,5.0,5.0,1044.0,543.0,1044.0,543.0,0
35,164,164,1049.0,5.0,1010.0,553.0,1010.0,553.0,0
35,503,503,5.0,558.0,1403.0,380.0,1403.0,380.0,0
35,107,107,1408.0,558.0,971.0,543.0,971.0,543.0,0
35,432,432,2059.0,5.0,363.0,541.0,363.0,541.0,0
35,307,307,5.0,938.0,1334.5,213.5,1334.5,213.5,0
35,372,372,1339.5,1101.0,758.0,110.0,758.0,110.0,0
36,151,151,5.0,5.0,983.0,868.5,983.0,868.5,0
36,57,57,988.0,5.0,982.0,869.0,982.0,869.0,0
36,56,56,1970.0,5.0,463.0,1018.0,1018.0,463.0,1
36,403,403,5.0,1023.0,2119.0,184.0,2119.0,184.0,0
36,197,197,5.0,873.5,844.0,110.0,844.0,110.0,0
37,156,156,5.0,5.0,1530.0,330.0,1530.0,330.0,0
37,552,552,5.0,335.0,1626.0,311.0,1626.0,311.0,0
37,364,364,5.0,646.0,1004.0,534.0,1004.0,534.0,0
37,98,98,1009.0,646.0,1164.0,553.0,1164.0,553.0,0
37,165,165,1631.0,5.0,776.5,613.5,613.5,776.5,1
37,545,545,2173.0,618.5,232.0,515.0,232.0,515.0,0
38,137,137,5.0,5.0,1686.0,294.0,1686.0,294.0,0
38,24,24,5.0,299.0,1686.0,294.0,1686.0,294.0,0
38,273,273,5.0,593.0,1524.0,303.0,1524.0,303.0,0
38,500,500,5.0,896.0,1580.0,305.0,1580.0,305.0,0
38,249,249,1691.0,5.0,523.0,944.0,944.0,523.0,1
38,303,303,1585.0,949.0,602.0,258.0,602.0,258.0,0
38,218,218,2214.0,5.0,213.5,320.0,213.5,320.0,0
38,533,533,2214.0,325.0,70.0,844.0,844.0,70.0,1
38,516,516,2284.0,325.0,70.0,844.0,844.0,70.0,1
38,373,373,2354.0,325.0,60.0,726.0,726.0,60.0,1
38,169,169,1585.0,593.0,70.0,344.8,344.8,70.0,1
39,258,258,5.0,5.0,1468.0,304.0,1468.0,304.0,0
39,349,349,1473.0,5.0,939.0,835.5,939.0,835.5,0
39,414,414,5.0,309.0,777.0,636.0,777.0,636.0,0
39,514,514,782.0,840.5,1326.0,373.5,1326.0,373.5,0
39,440,440,782.0,309.0,549.0,484.0,484.0,549.0,1
39,537,537,5.0,945.0,441.0,259.0,441.0,259.0,0
39,519,519,446.0,945.0,328.0,232.0,232.0,328.0,1
39,87,87,2108.0,840.5,315.0,218.0,315.0,218.0,0
39,210,210,1331.0,309.0,70.0,519.0,519.0,70.0,1
40,512,512,5.0,5.0,1355.0,327.0,1355.0,327.0,0
40,300,300,5.0,332.0,1468.0,300.0,1468.0,300.0,0
40,497,497,5.0,632.0,1164.0,553.0,1164.0,553.0,0
40,555,555,1169.0,632.0,875.0,555.0,875.0,555.0,0
40,6,6,1473.0,5.0,827.0,563.0,827.0,563.0,0
40,318,318,2044.0,568.0,310.7,403.5,310.7,403.5,0
40,129,129,2354.7,5.0,60.0,953.0,953.0,60.0,1
40,161,161,2044.0,971.5,350.0,232.0,232.0,350.0,1
41,260,260,5.0,5.0,1394.0,313.0,1394.0,313.0,0
41,141,141,1399.0,5.0,685.0,771.0,685.0,771.0,0
41,480,480,5.0,318.0,953.0,548.0,953.0,548.0,0
41,304,304,958.0,776.0,1401.0,350.0,1401.0,350.0,0
41,291,291,5.0,866.0,844.0,333.0,844.0,333.0,0
41,548,548,2084.0,5.0,330.0,700.0,700.0,330.0,1
41,7,7,958.0,318.0,373.0,384.0,384.0,373.0,1
41,108,108,849.0,1126.0,1550.0,70.0,1550.0,70.0,0
42,501,501,5.0,5.0,953.0,548.0,953.0,548.0,0
42,32,32,5.0,553.0,1458.0,299.0,1458.0,299.0,0
42,377,377,958.0,5.0,1324.0,376.0,1324.0,376.0,0
42,86,86,1463.0,381.0,777.0,543.0,777.0,543.0,0
42,459,459,5.0,852.0,1389.0,307.0,1389.0,307.0,0
42,117,117,1394.0,924.0,415.0,288.0,415.0,288.0,0
42,313,313,1809.0,924.0,354.0,283.0,354.0,283.0,0
42,425,425,2240.0,381.0,178.5,673.5,673.5,178.5,1
43,104,104,5.0,5.0,777.0,654.0,777.0,654.0,0
43,353,353,5.0,659.0,1291.5,368.5,1291.5,368.5,0
43,550,550,782.0,5.0,1004.0,453.0,1004.0,453.0,0
43,73,73,1296.5,458.0,549.0,336.0,549.0,336.0,0
43,518,518,1786.0,5.0,574.0,440.0,440.0,574.0,1
43,524,524,1845.5,445.0,450.0,544.0,450.0,544.0,0
43,261,261,1296.5,794.0,549.0,417.0,417.0,549.0,1
44,115,115,5.0,5.0,544.0,450.0,450.0,544.0,1
44,19,19,5.0,455.0,549.0,417.0,417.0,549.0,1
44,529,529,549.0,5.0,536.0,413.0,413.0,536.0,1
44,17,17,1085.0,5.0,543.0,402.0,402.0,543.0,1
44,246,246,1628.0,5.0,405.0,537.0,405.0,537.0,0
44,386,386,1085.0,407.0,406.0,531.0,406.0,531.0,0
44,255,255,2033.0,5.0,330.0,1065.0,1065.0,330.0,1
44,188,188,5.0,872.0,1033.5,322.0,1033.5,322.0,0
44,337,337,1491.0,542.0,454.0,511.0,454.0,511.0,0
44,228,228,1038.5,938.0,375.0,260.0,375.0,260.0,0
45,259,259,5.0,5.0,725.0,530.0,725.0,530.0,0
45,476,476,5.0,535.0,1064.0,309.0,1064.0,309.0,0
45,465,465,730.0,5.0,1014.0,323.0,1014.0,323.0,0
45,447,447,1744.0,5.0,330.0,975.0,975.0,330.0,1
45,264,264,1069.0,328.0,451.0,502.0,502.0,451.0,1
45,483,483,2074.0,5.0,343.0,1139.0,1139.0,343.0,1
45,448,448,5.0,844.0,1139.0,343.0,1139.0,343.0,0
45,229,229,1144.0,830.0,574.0,370.0,370.0,574.0,1
45,256,256,1520.0,328.0,199.0,405.0,405.0,199.0,1
45,356,356,730.0,328.0,319.0,175.5,175.5,319.0,1
46,369,369,5.0,5.0,514.0,431.0,514.0,431.0,0
46,196,196,5.0,436.0,541.5,384.5,541.5,384.5,0
46,250,250,519.0,5.0,548.0,371.0,371.0,548.0,1
46,157,157,546.5,376.0,575.5,352.0,575.5,352.0,0
46,11,11,546.5,728.0,1284.0,329.0,1284.0,329.0,0
46,237,237,1067.0,5.0,541.0,363.0,363.0,541.0,1
46,487,487,1608.0,5.0,539.0,357.5,357.5,539.0,1
46,496,496,1830.5,362.5,360.0,520.0,520.0,360.0,1
46,305,305,5.0,820.5,528.0,344.0,528.0,344.0,0
46,549,549,1830.5,882.5,361.0,323.0,323.0,361.0,1
46,451,451,1122.0,368.0,364.0,311.0,364.0,311.0,0
46,343,343,2147.0,5.0,280.0,281.0,280.0,281.0,0
47,101,101,5.0,5.0,1400.0,294.0,1400.0,294.0,0
47,85,85,5.0,299.0,1327.0,277.0,1327.0,277.0,0
47,473,473,5.0,576.0,1350.0,300.0,1350.0,300.0,0
47,212,212,5.0,876.0,1258.5,249.5,1258.5,249.5,0
47,112,112,1263.5,876.0,1114.0,333.0,1114.0,333.0,0
47,331,331,1355.0,299.0,953.0,333.0,953.0,333.0,0
47,387,387,1405.0,5.0,862.0,279.0,862.0,279.0,0
47,417,417,1355.0,632.0,764.0,209.0,764.0,209.0,0
47,486,486,2119.0,632.0,290.0,218.5,218.5,290.0,1
48,382,382,5.0,5.0,1276.0,310.0,1276.0,310.0,0
48,316,316,5.0,315.0,1224.0,308.0,1224.0,308.0,0
48,352,352,5.0,623.0,1149.0,299.0,1149.0,299.0,0
48,205,205,1154.0,623.0,953.0,333.0,953.0,333.0,0
48,83,83,1281.0,5.0,953.0,333.0,953.0,333.0,0
48,400,400,2107.0,338.0,323.0,868.0,868.0,323.0,1
48,139,139,1229.0,338.0,862.0,279.0,862.0,279.0,0
48,243,243,5.0,922.0,323.0,284.0,284.0,323.0,1
48,100,100,328.0,922.0,323.0,284.0,284.0,323.0,1
48,34,34,651.0,922.0,310.0,282.0,282.0,310.0,1
48,535,535,961.0,956.0,929.0,253.0,929.0,253.0,0
48,242,242,2234.0,5.0,162.0,326.0,162.0,326.0,0
49,413,413,5.0,5.0,945.0,324.0,945.0,324.0,0
49,158,158,950.0,5.0,853.0,309.0,853.0,309.0,0
49,467,467,1803.0,5.0,316.0,830.0,830.0,316.0,1
49,298,298,5.0,329.0,813.0,320.0,813.0,320.0,0
49,333,333,5.0,649.0,869.0,299.0,869.0,299.0,0
49,418,418,2119.0,5.0,303.0,844.0,844.0,303.0,1
49,436,436,874.0,835.0,1209.0,301.0,1209.0,301.0,0
49,505,505,818.0,329.0,932.0,309.0,932.0,309.0,0
49,290,290,2083.0,849.0,328.0,356.0,356.0,328.0,1
49,488,488,5.0,948.0,632.0,264.0,632.0,264.0,0
49,299,299,874.0,638.0,700.0,182.0,700.0,182.0,0
50,138,138,5.0,5.0,926.0,318.0,926.0,318.0,0
50,248,248,931.0,5.0,900.5,319.0,900.5,319.0,0
50,77,77,1831.5,5.0,311.0,364.0,364.0,311.0,1
50,532,532,5.0,323.0,340.0,324.0,340.0,324.0,0
50,443,443,345.0,323.0,543.0,884.0,884.0,543.0,1
50,67,67,888.0,369.0,884.0,543.0,884.0,543.0,0
50,310,310,1772.0,369.0,551.0,841.0,841.0,551.0,1
50,319,319,888.0,912.0,804.0,303.0,804.0,303.0,0
50,94,94,5.0,647.0,313.5,549.5,313.5,549.5,0
50,441,441,2142.5,5.0,286.0,330.0,286.0,330.0,0
51,539,539,5.0,5.0,832.0,553.0,832.0,553.0,0
51,71,71,5.0,558.0,549.0,336.0,549.0,336.0,0
51,186,186,554.0,558.0,820.0,294.0,820.0,294.0,0
51,62,62,837.0,5.0,558.5,307.0,558.5,307.0,0
51,280,280,554.0,852.0,1020.0,300.0,1020.0,300.0,0
51,48,48,1374.0,312.0,1004.0,453.0,1004.0,453.0,0
51,61,61,1574.0,765.0,545.0,301.0,545.0,301.0,0
51,8,8,1395.5,5.0,953.0,301.0,953.0,301.0,0
51,559,559,5.0,894.0,511.0,281.0,511.0,281.0,0
51,517,517,2119.0,765.0,279.0,368.0,368.0,279.0,1
51,193,193,837.0,312.0,530.0,142.0,142.0,530.0,1
51,423,423,1574.0,1066.0,520.0,142.0,142.0,520.0,1
52,479,479,5.0,5.0,1044.0,351.0,1044.0,351.0,0
52,113,113,1049.0,5.0,1018.0,371.0,1018.0,371.0,0
52,140,140,2067.0,5.0,305.0,923.0,923.0,305.0,1
52,177,177,5.0,356.0,918.0,303.0,918.0,303.0,0
52,241,241,923.0,376.0,755.0,439.0,755.0,439.0,0
52,456,456,5.0,659.0,900.0,300.0,900.0,300.0,0
52,526,526,905.0,815.0,982.0,367.0,982.0,367.0,0
52,175,175,1678.0,376.0,380.0,432.0,432.0,380.0,1
52,37,37,1887.0,928.0,513.0,286.0,286.0,513.0,1
52,470,470,5.0,959.0,604.0,248.0,604.0,248.0,0
52,402,402,609.0,959.0,284.0,231.0,284.0,231.0,0
53,471,471,5.0,5.0,980.0,383.0,980.0,383.0,0
53,202,202,985.0,5.0,931.5,463.0,463.0,931.5,1
53,257,257,1916.5,5.0,450.0,932.0,932.0,450.0,1
53,407,407,5.0,388.0,430.0,361.0,430.0,361.0,0
53,324,324,435.0,388.0,430.0,361.0,430.0,361.0,0
53,284,284,865.0,468.0,430.0,361.0,430.0,361.0,0
53,322,322,1295.0,468.0,560.0,700.0,700.0,560.0,1
53,21,21,5.0,749.0,776.0,393.0,776.0,393.0,0
53,458,458,1855.0,937.0,570.0,260.0,570.0,260.0,0
53,384,384,781.0,829.0,454.0,386.0,454.0,386.0,0
54,381,381,5.0,5.0,731.0,484.0,484.0,731.0,1
54,406,406,5.0,489.0,776.0,391.0,776.0,391.0,0
54,163,163,736.0,5.0,758.0,398.0,758.0,398.0,0
54,327,327,1494.0,5.0,373.0,808.0,808.0,373.0,1
54,554,554,1867.0,5.0,452.0,918.5,918.5,452.0,1
54,564,564,781.0,813.0,950.5,345.5,950.5,345.5,0
54,468,468,781.0,403.0,664.0,291.0,664.0,291.0,0
54,173,173,5.0,880.0,706.5,322.0,706.5,322.0,0
54,306,306,1731.5,923.5,643.0,273.0,643.0,273.0,0
55,412,412,5.0,5.0,685.0,378.0,685.0,378.0,0
55,502,502,5.0,383.0,480.0,364.0,480.0,364.0,0
55,266,266,485.0,383.0,950.5,350.0,950.5,350.0,0
55,59,59,485.0,733.0,494.0,281.0,494.0,281.0,0
55,39,39,1435.5,5.0,411.0,474.0,474.0,411.0,1
55,411,411,1846.5,5.0,397.0,474.0,474.0,397.0,1
55,147,147,1435.5,479.0,433.0,417.8,417.8,433.0,1
55,16,16,1868.5,479.0,433.0,417.8,417.8,433.0,1
55,523,523,690.0,5.0,457.0,354.0,457.0,354.0,0
55,44,44,979.0,733.0,361.0,430.0,430.0,361.0,1
55,421,421,1340.0,896.8,586.0,293.0,586.0,293.0,0
55,321,321,5.0,747.0,440.0,350.0,440.0,350.0,0
55,534,534,1147.0,5.0,263.0,280.0,263.0,280.0,0
55,274,274,1926.0,896.8,449.0,318.0,449.0,318.0,0
56,29,29,5.0,5.0,932.0,427.0,932.0,427.0,0
56,424,424,937.0,5.0,932.5,345.5,932.5,345.5,0
56,168,168,937.0,350.5,936.0,400.5,936.0,400.5,0
56,491,491,5.0,432.0,932.0,350.0,932.0,350.0,0
56,58,58,937.0,751.0,560.5,341.0,560.5,341.0,0
56,53,53,1497.5,751.0,514.0,332.0,514.0,332.0,0
56,489,489,5.0,782.0,509.0,331.0,509.0,331.0,0
56,23,23,1869.5,5.0,509.0,331.0,509.0,331.0,0
56,341,341,2011.5,336.0,330.0,874.0,874.0,330.0,1
56,525,525,514.0,782.0,273.0,296.0,296.0,273.0,1
57,435,435,5.0,5.0,932.0,354.0,932.0,354.0,0
57,543,543,937.0,5.0,925.0,330.0,925.0,330.0,0
57,494,494,5.0,359.0,932.0,405.0,932.0,405.0,0
57,453,453,5.0,764.0,920.0,330.0,920.0,330.0,0
57,31,31,925.0,764.0,914.0,323.0,914.0,323.0,0
57,438,438,937.0,335.0,914.0,324.0,914.0,324.0,0
57,295,295,1851.0,335.0,492.0,868.5,868.5,492.0,1
57,463,463,1862.0,5.0,519.0,323.0,519.0,323.0,0
58,478,478,5.0,5.0,876.0,353.0,876.0,353.0,0
58,277,277,881.0,5.0,876.0,353.0,876.0,353.0,0
58,28,28,1757.0,5.0,369.0,878.0,878.0,369.0,1
58,244,244,5.0,358.0,867.0,373.5,867.0,373.5,0
58,530,530,872.0,358.0,595.0,327.0,595.0,327.0,0
