uid,step
438,1
567,2
658,3
705,4
897,5
950,6
1108,7
1029,8
785,9
827,10
60,11
1009,12
533,13
81,14
13,15
569,16
788,17
618,18
900,19
539,20
1059,21
332,22
474,23
548,24
355,25
86,26
394,27
282,28
792,29
891,30
68,31
810,32
848,33
628,34
420,35
979,36
375,37
532,38
744,39
265,40
482,41
1050,42
913,43
142,44
1105,45
314,46
381,47
747,48
274,49
706,50
293,51
483,52
948,53
194,54
294,55
484,56
447,57
780,58
748,59
943,60
877,61
959,62
1111,63
875,64
1004,65
1065,66
82,67
147,68
944,69
580,70
219,71
269,72
1000,73
451,74
429,75
378,76
812,77
57,78
773,79
537,80
588,81
175,82
218,83
841,84
469,85
561,86
422,87
283,88
11,89
123,90
631,91
360,92
1061,93
1005,94
300,95
144,96
834,97
939,98
1066,99
272,100
311,101
350,102
813,103
997,104
328,105
683,106
478,107
617,108
1030,109
1031,110
192,111
1067,112
874,113
817,114
912,115
226,116
750,117
724,118
709,119
718,120
850,121
1010,122
1021,123
183,124
572,125
1058,126
1002,127
940,128
621,129
766,130
622,131
1024,132
776,133
401,134
664,135
746,136
35,137
639,138
599,139
207,140
1064,141
74,142
1096,143
725,144
1107,145
942,146
996,147
958,148
659,149
1011,150
660,151
616,152
715,153
779,154
250,155
615,156
96,157
592,158
822,159
711,160
946,161
89,162
186,163
1102,164
487,165
336,166
655,167
27,168
76,169
1071,170
849,171
892,172
656,173
73,174
570,175
551,176
595,177
521,178
597,179
999,180
12,181
75,182
749,183
865,184
238,185
641,186
419,187
540,188
794,189
228,190
421,191
1006,192
805,193
62,194
576,195
102,196
241,197
798,198
679,199
880,200
790,201
36,202
701,203
952,204
386,205
937,206
489,207
486,208
1104,209
783,210
770,211
811,212
290,213
134,214
104,215
193,216
700,217
740,218
29,219
980,220
66,221
791,222
505,223
699,224
184,225
769,226
894,227
15,228
601,229
1014,230
1028,231
1074,232
423,233
461,234
373,235
287,236
259,237
77,238
153,239
612,240
9,241
506,242
464,243
83,244
452,245
42,246
528,247
845,248
846,249
209,250
180,251
52,252
145,253
964,254
1082,255
608,256
982,257
79,258
876,259
441,260
784,261
557,262
281,263
584,264
485,265
1049,266
178,267
629,268
201,269
728,270
823,271
2,272
741,273
341,274
296,275
619,276
777,277
309,278
413,279
938,280
908,281
245,282
844,283
504,284
713,285
17,286
1068,287
481,288
988,289
583,290
637,291
78,292
1007,293
349,294
989,295
54,296
46,297
1075,298
119,299
607,300
994,301
1089,302
279,303
666,304
1003,305
630,306
896,307
609,308
100,309
10,310
88,311
22,312
926,313
131,314
136,315
297,316
1063,317
549,318
925,319
1056,320
196,321
95,322
503,323
138,324
868,325
164,326
494,327
969,328
261,329
137,330
919,331
235,332
195,333
444,334
531,335
970,336
437,337
863,338
657,339
634,340
334,341
356,342
978,343
571,344
384,345
357,346
585,347
425,348
4,349
118,350
626,351
955,352
442,353
752,354
696,355
881,356
85,357
866,358
1042,359
677,360
998,361
536,362
826,363
132,364
801,365
864,366
847,367
935,368
347,369
260,370
130,371
55,372
712,373
409,374
412,375
414,376
435,377
246,378
568,379
1001,380
210,381
807,382
653,383
6,384
463,385
453,386
508,387
7,388
544,389
513,390
16,391
918,392
611,393
415,394
680,395
976,396
825,397
206,398
410,399
965,400
763,401
84,402
559,403
839,404
471,405
127,406
121,407
1039,408
23,409
50,410
541,411
697,412
20,413
885,414
668,415
775,416
161,417
1044,418
247,419
1098,420
109,421
911,422
553,423
686,424
455,425
358,426
240,427
907,428
3,429
333,430
377,431
1060,432
331,433
642,434
765,435
1083,436
651,437
14,438
488,439
735,440
732,441
915,442
150,443
253,444
140,445
764,446
878,447
171,448
276,449
277,450
379,451
587,452
1027,453
433,454
648,455
671,456
761,457
971,458
58,459
155,460
562,461
594,462
524,463
650,464
467,465
53,466
114,467
842,468
632,469
703,470
61,471
418,472
110,473
383,474
404,475
330,476
638,477
1072,478
945,479
1062,480
620,481
582,482
511,483
113,484
257,485
87,486
34,487
613,488
745,489
232,490
302,491
319,492
264,493
177,494
496,495
661,496
428,497
307,498
529,499
600,500
424,501
1086,502
738,503
1069,504
189,505
753,506
778,507
1091,508
1092,509
963,510
317,511
151,512
737,513
157,514
174,515
987,516
688,517
271,518
310,519
97,520
1070,521
646,522
833,523
961,524
405,525
808,526
103,527
391,528
393,529
1033,530
1034,531
1103,532
727,533
858,534
152,535
853,536
623,537
837,538
678,539
739,540
542,541
224,542
111,543
662,544
1073,545
72,546
884,547
990,548
361,549
684,550
275,551
108,552
353,553
731,554
128,555
603,556
828,557
856,558
1019,559
1032,560
93,561
473,562
714,563
550,564
39,565
185,566
322,567
949,568
1077,569
614,570
1026,571
312,572
564,573
786,574
256,575
408,576
38,577
723,578
510,579
80,580
122,581
340,582
390,583
1012,584
188,585
338,586
249,587
436,588
501,589
695,590
514,591
523,592
19,593
581,594
191,595
552,596
575,597
589,598
327,599
546,600
516,601
387,602
941,603
590,604
636,605
832,606
914,607
402,608
928,609
515,610
162,611
1008,612
1035,613
736,614
339,615
167,616
369,617
729,618
143,619
208,620
124,621
211,622
1113,623
172,624
213,625
348,626
166,627
370,628
400,629
462,630
538,631
887,632
173,633
346,634
351,635
476,636
927,637
967,638
352,639
674,640
51,641
862,642
1048,643
860,644
1057,645
565,646
389,647
342,648
830,649
454,650
67,651
480,652
18,653
154,654
229,655
458,656
205,657
951,658
543,659
933,660
932,661
934,662
1046,663
252,664
199,665
719,666
1047,667
806,668
871,669
983,670
459,671
606,672
1022,673
426,674
163,675
800,676
870,677
625,678
720,679
819,680
64,681
497,682
793,683
676,684
47,685
239,686
48,687
129,688
563,689
973,690
558,691
430,692
243,693
947,694
835,695
974,696
924,697
782,698
722,699
234,700
406,701
1106,702
71,703
545,704
742,705
266,706
1080,707
602,708
202,709
797,710
362,711
890,712
344,713
479,714
280,715
507,716
392,717
923,718
445,719
323,720
953,721
133,722
872,723
475,724
306,725
325,726
898,727
407,728
604,729
754,730
962,731
289,732
859,733
966,734
1023,735
159,736
318,737
598,738
203,739
204,740
610,741
449,742
687,743
690,744
30,745
886,746
673,747
675,748
861,749
929,750
21,751
92,752
993,753
372,754
176,755
427,756
37,757
215,758
242,759
380,760
733,761
774,762
1053,763
411,764
692,765
214,766
470,767
593,768
682,769
382,770
852,771
795,772
804,773
456,774
691,775
734,776
397,777
901,778
273,779
374,780
1041,781
63,782
985,783
359,784
1097,785
843,786
457,787
231,788
446,789
726,790
922,791
460,792
910,793
388,794
991,795
1051,796
500,797
169,798
760,799
1076,800
292,801
573,802
627,803
771,804
906,805
24,806
236,807
1084,808
395,809
972,810
768,811
227,812
1094,813
698,814
316,815
371,816
578,817
787,818
160,819
1015,820
1038,821
1025,822
367,823
759,824
757,825
815,826
1055,827
368,828
65,829
956,830
803,831
365,832
1101,833
5,834
69,835
91,836
814,837
903,838
672,839
957,840
879,841
40,842
855,843
1054,844
905,845
721,846
1016,847
354,848
366,849
643,850
190,851
509,852
527,853
495,854
493,855
197,856
126,857
148,858
168,859
448,860
522,861
772,862
818,863
1,864
216,865
820,866
1085,867
518,868
141,869
182,870
681,871
708,872
1110,873
417,874
285,875
534,876
200,877
930,878
254,879
888,880
107,881
439,882
758,883
904,884
995,885
59,886
909,887
596,888
649,889
530,890
222,891
936,892
345,893
398,894
652,895
26,896
685,897
1087,898
440,899
308,900
717,901
1100,902
1018,903
56,904
244,905
796,906
838,907
893,908
917,909
267,910
376,911
304,912
450,913
41,914
105,915
106,916
187,917
248,918
298,919
633,920
665,921
707,922
278,923
1099,924
1017,925
1079,926
1114,927
984,928
28,929
223,930
233,931
465,932
854,933
743,934
920,935
90,936
802,937
867,938
931,939
135,940
443,941
221,942
431,943
1081,944
466,945
492,946
755,947
165,948
829,949
981,950
1037,951
1093,952
237,953
762,954
101,955
115,956
225,957
363,958
716,959
