case,variant,seed,N_input,N_board,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,U_avg_pct,U_avg_excl_last_pct,U_avg_excl_last2_pct,U_global_pct,U_last_pct,U_worst_excl_last_pct,U_best_board_pct,U_worst_board_pct,runtime_s
generalization_public_1seed_300s__ngcut6,baseline_greedy,1000,15,3,0.6444444444444445,0.9133333333333333,0.9733333333333334,0.6444444444444445,0.10666666666666667,0.8533333333333334,0.9733333333333334,0.10666666666666667,0.96,1,134.0,64.44444444444444,91.33333333333333,97.33333333333334,64.44444444444444,10.666666666666668,85.33333333333334,97.33333333333334,10.666666666666668,0.40971959999978935
generalization_public_1seed_300s__ngcut6,rh_mcts_prefix_beam,1000,15,2,0.9666666666666667,0.9866666666666667,0.9866666666666667,0.9666666666666667,0.9466666666666667,0.9866666666666667,0.9866666666666667,0.9466666666666667,1.9333333333333333,0,8.0,96.66666666666667,98.66666666666667,98.66666666666667,96.66666666666667,94.66666666666667,98.66666666666667,98.66666666666667,94.66666666666667,0.9816304999999375
generalization_public_1seed_300s__ngcut6,rh_mcts_ref,1000,15,2,0.9666666666666667,1.0,1.0,0.9666666666666667,0.9333333333333333,1.0,1.0,0.9333333333333333,1.9333333333333333,0,10.0,96.66666666666667,100.0,100.0,96.66666666666667,93.33333333333333,100.0,100.0,93.33333333333333,287.4462431000002
