case,seed,LB_area,N_board_baseline,N_board_baseline_gap_to_LB,N_board_delta,N_board_main,N_board_main_gap_to_LB,N_board_main_vs_baseline,N_board_ref,N_board_ref_gap_to_LB,U_avg_excl_last_delta,U_avg_excl_last_main,U_avg_excl_last_ref,U_global_baseline,U_global_delta,U_global_main,U_global_main_vs_baseline,U_global_ref,runtime_s_baseline,runtime_s_delta,runtime_s_main,runtime_s_ref,variant_baseline,variant_main,variant_ref
generalization_public_1seed_300s__ngcut12,1000,3,3,0.0,0.0,3,0.0,0.0,3,0.0,-0.002777777777777768,0.9550000000000001,0.9577777777777778,0.8503703703703703,0.0,0.8503703703703703,0.0,0.8503703703703703,0.41293160000032003,-286.5999237999995,0.5752933000003395,287.1752170999998,baseline_greedy,rh_mcts_prefix_beam,rh_mcts_ref
