board,uid,pid_raw,x,y,w,h,w0,h0,rotated
40,1222,data1_1222,5.0,605.0,2090.0,600.0,2090.0,600.0,0
40,157,data1_157,2095.0,5.0,330.0,1210.0,1210.0,330.0,1
41,1970,data1_1970,5.0,5.0,2352.0,530.0,2352.0,530.0,0
41,266,data1_266,5.0,535.0,2352.0,524.0,2352.0,524.0,0
41,956,data1_956,5.0,1059.0,2397.0,146.0,2397.0,146.0,0
41,2698,data1_2698,2357.0,5.0,60.0,820.0,820.0,60.0,1
42,1126,data1_1126,5.0,5.0,2352.0,524.0,2352.0,524.0,0
42,1552,data1_1552,5.0,529.0,2352.0,524.0,2352.0,524.0,0
42,1034,data1_1034,5.0,1053.0,2345.0,159.0,2345.0,159.0,0
42,1368,data1_1368,2357.0,5.0,60.0,820.0,820.0,60.0,1
42,2169,data1_2169,2357.0,825.0,60.0,371.0,371.0,60.0,1
43,2495,data1_2495,5.0,5.0,2352.0,524.0,2352.0,524.0,0
43,2504,data1_2504,5.0,529.0,2352.0,524.0,2352.0,524.0,0
43,1720,data1_1720,5.0,1053.0,2345.0,159.0,2345.0,159.0,0
43,1597,data1_1597,2357.0,5.0,60.0,820.0,820.0,60.0,1
43,1353,data1_1353,2357.0,825.0,60.0,371.0,371.0,60.0,1
44,2133,data1_2133,5.0,5.0,2279.0,538.0,2279.0,538.0,0
44,1584,data1_1584,5.0,543.0,2250.0,544.0,2250.0,544.0,0
45,55,data1_55,5.0,5.0,2398.0,510.0,2398.0,510.0,0
45,663,data1_663,5.0,515.0,2150.0,560.0,2150.0,560.0,0
45,171,data1_171,2155.0,515.0,280.0,689.0,689.0,280.0,1
45,775,data1_775,5.0,1075.0,1394.0,60.0,1394.0,60.0,0
45,952,data1_952,5.0,1135.0,1394.0,60.0,1394.0,60.0,0
45,27,data1_27,1399.0,1075.0,440.0,120.0,440.0,120.0,0
45,1834,data1_1834,1839.0,1075.0,299.0,70.0,299.0,70.0,0
45,2171,data1_2171,1839.0,1145.0,299.0,70.0,299.0,70.0,0
46,1124,data1_1124,5.0,5.0,2150.0,554.0,2150.0,554.0,0
46,2187,data1_2187,5.0,559.0,2150.0,554.0,2150.0,554.0,0
46,2213,data1_2213,2155.0,5.0,280.0,1071.0,1071.0,280.0,1
46,1590,data1_1590,5.0,1113.0,2200.0,90.0,2200.0,90.0,0
47,2722,data1_2722,5.0,5.0,2138.0,555.0,2138.0,555.0,0
47,1939,data1_1939,5.0,560.0,2040.0,580.0,2040.0,580.0,0
47,2649,data1_2649,2143.0,5.0,280.0,1071.0,1071.0,280.0,1
47,535,data1_535,5.0,1140.0,2265.0,70.0,2265.0,70.0,0
47,1594,data1_1594,2045.0,560.0,70.0,509.0,509.0,70.0,1
48,1080,data1_1080,5.0,5.0,1720.0,689.0,1720.0,689.0,0
48,1454,data1_1454,5.0,694.0,2397.0,474.0,2397.0,474.0,0
48,2753,data1_2753,1725.0,5.0,700.0,664.0,700.0,664.0,0
49,2205,data1_2205,5.0,5.0,2169.0,542.0,2169.0,542.0,0
49,53,data1_53,5.0,547.0,2118.0,555.0,2118.0,555.0,0
49,619,data1_619,2174.0,5.0,260.0,990.0,990.0,260.0,1
49,1239,data1_1239,5.0,1102.0,1064.0,70.0,1064.0,70.0,0
49,887,data1_887,1069.0,1102.0,1044.0,70.0,1044.0,70.0,0
49,232,data1_232,2123.0,995.0,299.0,211.5,211.5,299.0,1
50,579,data1_579,5.0,5.0,1494.5,782.0,1494.5,782.0,0
50,846,data1_846,5.0,787.0,2382.0,405.0,2382.0,405.0,0
50,638,data1_638,1499.5,5.0,820.0,751.0,820.0,751.0,0
50,2701,data1_2701,2319.5,5.0,70.0,773.0,773.0,70.0,1
51,734,data1_734,5.0,5.0,2040.0,570.0,2040.0,570.0,0
51,1752,data1_1752,5.0,575.0,2000.0,580.0,2000.0,580.0,0
51,1787,data1_1787,2045.0,5.0,343.0,1139.0,1139.0,343.0,1
51,2087,data1_2087,5.0,1155.0,953.0,60.0,953.0,60.0,0
51,2061,data1_2061,958.0,1155.0,944.0,60.0,944.0,60.0,0
51,2308,data1_2308,1902.0,1155.0,511.0,60.0,511.0,60.0,0
52,1414,data1_1414,5.0,5.0,1519.0,760.0,1519.0,760.0,0
52,514,data1_514,5.0,765.0,2397.0,440.0,2397.0,440.0,0
52,1760,data1_1760,1524.0,5.0,820.0,753.0,820.0,753.0,0
52,1482,data1_1482,2344.0,5.0,60.0,727.0,727.0,60.0,1
53,587,data1_587,5.0,5.0,1599.5,720.0,1599.5,720.0,0
53,713,data1_713,5.0,725.0,2347.0,479.0,2347.0,479.0,0
53,667,data1_667,1604.5,5.0,771.0,685.0,685.0,771.0,1
53,2065,data1_2065,2352.0,690.0,70.0,509.0,509.0,70.0,1
54,1457,data1_1457,5.0,5.0,2040.0,564.0,2040.0,564.0,0
54,738,data1_738,5.0,569.0,2000.0,574.0,2000.0,574.0,0
54,1828,data1_1828,2045.0,5.0,343.0,1139.0,1139.0,343.0,1
54,1264,data1_1264,5.0,1143.0,1911.0,70.0,1911.0,70.0,0
55,1854,data1_1854,5.0,5.0,2000.0,574.0,2000.0,574.0,0
55,2416,data1_2416,5.0,579.0,2000.0,574.0,2000.0,574.0,0
55,257,data1_257,2005.0,5.0,399.5,1113.5,399.5,1113.5,0
55,607,data1_607,5.0,1153.0,2203.0,60.0,2203.0,60.0,0
56,2567,data1_2567,5.0,5.0,2000.0,574.0,2000.0,574.0,0
56,1045,data1_1045,5.0,579.0,2053.5,552.0,2053.5,552.0,0
56,2181,data1_2181,2058.5,5.0,343.0,1139.0,1139.0,343.0,1
56,2696,data1_2696,5.0,1144.0,2288.0,70.0,2288.0,70.0,0
57,1855,data1_1855,5.0,5.0,1499.5,757.5,1499.5,757.5,0
57,43,data1_43,5.0,762.5,2360.0,444.0,2360.0,444.0,0
57,69,data1_69,1504.5,5.0,820.0,751.0,820.0,751.0,0
57,882,data1_882,2365.0,5.0,60.0,780.0,780.0,60.0,1
57,1262,data1_1262,2365.0,785.0,70.0,364.0,364.0,70.0,1
58,2209,data1_2209,5.0,5.0,1940.0,580.0,1940.0,580.0,0
58,2457,data1_2457,5.0,585.0,1940.0,580.0,1940.0,580.0,0
58,517,data1_517,1945.0,5.0,483.5,1153.5,1153.5,483.5,1
59,1133,data1_1133,5.0,5.0,2000.0,560.0,2000.0,560.0,0
59,1475,data1_1475,5.0,565.0,2000.0,560.0,2000.0,560.0,0
59,162,data1_162,2005.0,5.0,427.0,932.0,932.0,427.0,1
59,837,data1_837,5.0,1125.0,2208.0,70.0,2208.0,70.0,0
59,2662,data1_2662,2005.0,937.0,280.0,182.0,182.0,280.0,1
59,536,data1_536,2285.0,937.0,150.0,276.0,150.0,276.0,0
60,1786,data1_1786,5.0,5.0,2000.0,560.0,2000.0,560.0,0
60,925,data1_925,5.0,565.0,2040.0,549.0,2040.0,549.0,0
60,2420,data1_2420,2045.0,5.0,343.0,1139.0,1139.0,343.0,1
60,1466,data1_1466,5.0,1114.0,1585.0,70.0,1585.0,70.0,0
60,2583,data1_2583,1590.0,1144.0,844.0,70.0,844.0,70.0,0
61,984,data1_984,5.0,5.0,2040.0,549.0,2040.0,549.0,0
61,1559,data1_1559,5.0,554.0,2040.0,549.0,2040.0,549.0,0
61,625,data1_625,2045.0,5.0,328.0,1156.0,1156.0,328.0,1
61,24,data1_24,5.0,1103.0,1368.0,60.0,1368.0,60.0,0
61,2425,data1_2425,2373.0,5.0,60.0,1164.0,1164.0,60.0,1
61,2550,data1_2550,1373.0,1103.0,494.0,100.0,100.0,494.0,1
62,1681,data1_1681,5.0,5.0,2040.0,549.0,2040.0,549.0,0
62,1870,data1_1870,5.0,554.0,2040.0,549.0,2040.0,549.0,0
62,77,data1_77,2045.0,5.0,371.0,1018.0,1018.0,371.0,1
62,1591,data1_1591,5.0,1103.0,1322.0,60.0,1322.0,60.0,0
62,832,data1_832,1327.0,1103.0,1089.0,70.0,1089.0,70.0,0
63,430,data1_430,5.0,5.0,2040.0,544.0,2040.0,544.0,0
63,444,data1_444,5.0,549.0,2040.0,544.0,2040.0,544.0,0
63,556,data1_556,2045.0,5.0,371.0,1018.0,1018.0,371.0,1
63,2763,data1_2763,2045.0,1023.0,330.0,182.0,182.0,330.0,1
64,624,data1_624,5.0,5.0,2040.0,544.0,2040.0,544.0,0
64,693,data1_693,5.0,549.0,2040.0,544.0,2040.0,544.0,0
64,1599,data1_1599,2045.0,5.0,332.0,1133.5,1133.5,332.0,1
65,942,data1_942,5.0,5.0,2040.0,544.0,2040.0,544.0,0
65,1269,data1_1269,5.0,549.0,2040.0,544.0,2040.0,544.0,0
65,2109,data1_2109,2045.0,5.0,320.0,1176.0,1176.0,320.0,1
66,1297,data1_1297,5.0,5.0,2040.0,544.0,2040.0,544.0,0
66,2012,data1_2012,5.0,549.0,2040.0,544.0,2040.0,544.0,0
66,2478,data1_2478,2045.0,5.0,320.0,1176.0,1176.0,320.0,1
67,2736,data1_2736,5.0,5.0,2040.0,544.0,2040.0,544.0,0
67,2748,data1_2748,5.0,549.0,2040.0,544.0,2040.0,544.0,0
67,2315,data1_2315,2045.0,5.0,383.0,980.0,980.0,383.0,1
67,183,data1_183,2045.0,985.0,358.5,223.5,223.5,358.5,1
68,2805,data1_2805,5.0,5.0,2040.0,544.0,2040.0,544.0,0
68,385,data1_385,5.0,549.0,2000.0,554.0,2000.0,554.0,0
68,2615,data1_2615,2045.0,5.0,383.0,980.0,980.0,383.0,1
68,2435,data1_2435,2005.0,985.0,405.0,199.0,405.0,199.0,0
69,1491,data1_1491,5.0,5.0,2000.0,554.0,2000.0,554.0,0
69,2075,data1_2075,5.0,559.0,2000.0,554.0,2000.0,554.0,0
69,2411,data1_2411,2005.0,5.0,427.0,932.0,932.0,427.0,1
69,2185,data1_2185,2005.0,937.0,414.0,261.0,414.0,261.0,0
69,611,data1_611,5.0,1113.0,953.0,60.0,953.0,60.0,0
69,1349,data1_1349,958.0,1113.0,953.0,60.0,953.0,60.0,0
70,2556,data1_2556,5.0,5.0,2000.0,554.0,2000.0,554.0,0
70,2607,data1_2607,5.0,559.0,2000.0,554.0,2000.0,554.0,0
70,2405,data1_2405,2005.0,5.0,404.5,939.0,939.0,404.5,1
70,2277,data1_2277,2005.0,944.0,414.0,261.0,414.0,261.0,0
70,993,data1_993,5.0,1113.0,944.0,70.0,944.0,70.0,0
70,2307,data1_2307,949.0,1113.0,944.0,70.0,944.0,70.0,0
71,1546,data1_1546,5.0,5.0,2090.0,527.0,2090.0,527.0,0
71,2014,data1_2014,5.0,532.0,2005.0,545.0,2005.0,545.0,0
71,554,data1_554,2095.0,5.0,333.0,1114.0,1114.0,333.0,1
72,2738,data1_2738,5.0,5.0,1445.0,760.0,1445.0,760.0,0
72,740,data1_740,5.0,765.0,2360.0,444.0,2360.0,444.0,0
72,1253,data1_1253,1450.0,5.0,975.0,664.0,975.0,664.0,0
72,929,data1_929,1450.0,669.0,777.0,74.0,777.0,74.0,0
72,1238,data1_1238,2365.0,669.0,70.0,544.0,544.0,70.0,1
73,778,data1_778,5.0,5.0,1490.0,730.0,1490.0,730.0,0
73,94,data1_94,5.0,735.0,2220.0,474.0,2220.0,474.0,0
73,783,data1_783,1495.0,5.0,861.5,706.0,706.0,861.5,1
73,616,data1_616,2356.5,5.0,60.0,764.0,764.0,60.0,1
73,1710,data1_1710,2225.0,769.0,175.5,319.0,175.5,319.0,0
74,2100,data1_2100,5.0,5.0,1490.0,730.0,1490.0,730.0,0
74,421,data1_421,5.0,735.0,2220.0,474.0,2220.0,474.0,0
74,2265,data1_2265,1495.0,5.0,861.5,706.0,706.0,861.5,1
74,1480,data1_1480,2356.5,5.0,60.0,726.0,726.0,60.0,1
74,2164,data1_2164,2225.0,731.0,158.0,320.0,320.0,158.0,1
75,210,data1_210,5.0,5.0,2005.0,539.0,2005.0,539.0,0
75,2328,data1_2328,5.0,544.0,1796.0,600.0,1796.0,600.0,0
75,690,data1_690,1801.0,544.0,628.0,640.0,640.0,628.0,1
75,366,data1_366,2010.0,5.0,421.0,531.0,421.0,531.0,0
75,773,data1_773,5.0,1144.0,1710.0,70.0,1710.0,70.0,0
76,2337,data1_2337,5.0,5.0,1796.0,600.0,1796.0,600.0,0
76,1733,data1_1733,5.0,605.0,2220.0,474.0,2220.0,474.0,0
76,898,data1_898,1801.0,5.0,590.0,544.0,590.0,544.0,0
77,2208,data1_2208,5.0,5.0,1275.5,844.0,1275.5,844.0,0
77,2816,data1_2816,5.0,849.0,2400.0,360.0,2400.0,360.0,0
77,2777,data1_2777,1280.5,5.0,1142.0,732.0,732.0,1142.0,1
77,1375,data1_1375,1280.5,737.0,776.0,60.0,776.0,60.0,0
77,2059,data1_2059,2056.5,737.0,365.0,70.0,365.0,70.0,0
78,2212,data1_2212,5.0,5.0,2220.0,474.0,2220.0,474.0,0
78,2278,data1_2278,5.0,479.0,2220.0,474.0,2220.0,474.0,0
78,1308,data1_1308,5.0,953.0,2340.0,242.0,2340.0,242.0,0
78,2316,data1_2316,2225.0,5.0,200.0,939.0,939.0,200.0,1
79,2359,data1_2359,5.0,5.0,2220.0,474.0,2220.0,474.0,0
79,1225,data1_1225,5.0,479.0,1910.0,550.0,1910.0,550.0,0
79,1873,data1_1873,1915.0,479.0,484.0,731.0,484.0,731.0,0
79,486,data1_486,5.0,1029.0,1679.0,180.0,1679.0,180.0,0
79,1178,data1_1178,2225.0,5.0,199.0,405.0,405.0,199.0,1
80,105,data1_105,5.0,5.0,1538.0,675.0,1538.0,675.0,0
80,1830,data1_1830,5.0,680.0,2397.0,430.0,2397.0,430.0,0
80,8,data1_8,1543.0,5.0,877.5,608.0,608.0,877.5,1
80,31,data1_31,5.0,1110.0,1004.0,70.0,1004.0,70.0,0
80,1487,data1_1487,1009.0,1110.0,1004.0,70.0,1004.0,70.0,0
81,2382,data1_2382,5.0,5.0,2397.0,430.0,2397.0,430.0,0
81,1698,data1_1698,5.0,435.0,1860.0,550.0,1860.0,550.0,0
81,459,data1_459,5.0,985.0,2352.0,230.0,2352.0,230.0,0
81,680,data1_680,1865.0,435.0,564.0,543.0,564.0,543.0,0
82,2237,data1_2237,5.0,5.0,1299.5,782.0,1299.5,782.0,0
82,641,data1_641,5.0,787.0,2321.0,407.0,2321.0,407.0,0
82,1234,data1_1234,1304.5,5.0,1005.0,762.0,762.0,1005.0,1
82,1370,data1_1370,2326.0,5.0,100.0,1200.0,1200.0,100.0,1
83,2471,data1_2471,5.0,5.0,1849.5,549.0,1849.5,549.0,0
83,2119,data1_2119,5.0,554.0,1538.0,655.0,1538.0,655.0,0
83,288,data1_288,1854.5,5.0,570.0,1210.0,1210.0,570.0,1
83,811,data1_811,1543.0,554.0,300.0,643.0,643.0,300.0,1
84,2122,data1_2122,5.0,5.0,1874.0,537.0,1874.0,537.0,0
84,968,data1_968,5.0,542.0,2040.0,490.0,2040.0,490.0,0
84,2253,data1_2253,2045.0,5.0,317.0,1169.0,1169.0,317.0,1
85,1472,data1_1472,5.0,5.0,1504.5,664.0,1504.5,664.0,0
85,1652,data1_1652,5.0,669.0,2040.0,454.0,2040.0,454.0,0
85,368,data1_368,1509.5,5.0,895.0,603.0,895.0,603.0,0
85,220,data1_220,2045.0,608.0,370.0,574.0,370.0,574.0,0
85,886,data1_886,5.0,1123.0,1614.0,70.0,1614.0,70.0,0
86,2139,data1_2139,5.0,5.0,1810.0,550.0,1810.0,550.0,0
86,1041,data1_1041,5.0,555.0,1650.0,580.0,1650.0,580.0,0
86,1100,data1_1100,1815.0,5.0,620.0,1204.0,1204.0,620.0,1
86,1351,data1_1351,5.0,1135.0,1664.0,70.0,1664.0,70.0,0
86,400,data1_400,1655.0,555.0,120.0,500.0,500.0,120.0,1
87,1569,data1_1569,5.0,5.0,1291.5,766.5,1291.5,766.5,0
87,1332,data1_1332,5.0,771.5,2353.0,380.0,2353.0,380.0,0
87,1582,data1_1582,1296.5,5.0,996.0,725.0,725.0,996.0,1
87,992,data1_992,2358.0,5.0,60.0,1014.0,1014.0,60.0,1
87,1596,data1_1596,5.0,1151.5,1014.0,60.0,1014.0,60.0,0
87,2197,data1_2197,1019.0,1151.5,1007.0,60.0,1007.0,60.0,0
88,545,data1_545,5.0,5.0,1395.0,698.0,1395.0,698.0,0
88,2070,data1_2070,5.0,703.0,2353.0,380.0,2353.0,380.0,0
88,2519,data1_2519,1400.0,5.0,975.0,664.0,975.0,664.0,0
89,695,data1_695,5.0,5.0,1671.0,570.0,1671.0,570.0,0
89,1751,data1_1751,5.0,575.0,1650.0,554.0,1650.0,554.0,0
89,184,data1_184,1676.0,5.0,732.0,1190.0,1190.0,732.0,1
89,836,data1_836,5.0,1129.0,1600.0,75.0,1600.0,75.0,0
90,2760,data1_2760,5.0,5.0,1335.0,700.0,1335.0,700.0,0
