case,variant,seed,N_input,N_board,part_area_sum,board_area_effective,LB_area,N_board_gap_to_LB,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,runtime_s,baseline_order,board_area_sum,decode_cache_entries,decode_cache_hits,decode_cache_misses,main_profile_lb_area,main_profile_n_parts,main_profile_tier,micro_cache_entries,micro_cache_hits,micro_cache_misses,n_parts_sum,preprocess_distinct_shapes,preprocess_duplicate_parts,preprocess_large_part_count,preprocess_quantized_parts,preprocess_strip_part_count,resume_cache_hit,solver_bundle,solver_kind,solver_role,used_area_sum,waste_area_sum
generalization_public_1seed_300s__ngcut11,baseline_greedy,1000,15,2,1483.0,900.0,2,0.0,0.8238888888888889,0.9455555555555556,0.9455555555555556,0.8238888888888889,0.7022222222222222,0.9455555555555556,0.9455555555555556,0.7022222222222222,1.6477777777777778,0,268.0,0.3684624000002259,area_aspect_desc,1800.0,15.0,0.0,15.0,2,15,base,25.0,14.0,25.0,15,7,8,5,0,3,0,,baseline_greedy,,1483.0,317.0
