case,variant,seed,N_input,N_board,part_area_sum,board_area_effective,LB_area,N_board_gap_to_LB,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,runtime_s,baseline_order,board_area_sum,decode_cache_entries,decode_cache_hits,decode_cache_misses,micro_cache_entries,micro_cache_hits,micro_cache_misses,n_parts_sum,solver_kind,used_area_sum,waste_area_sum
macro_smoke_20260314,baseline_greedy,1000,200,23,58863791.94999999,2940300.0,21,2.0,0.8597471453150742,0.8930497766057511,0.9002383807796164,0.8597471453150741,0.12708925692018272,0.742089088954582,0.9628460091373287,0.12708925692018272,0.8691783458747647,1,2598480.7,0.09910070000000004,area_aspect_desc,68466400.0,200.0,0.0,200.0,3517.0,260.0,3517.0,200,baseline_greedy,58863791.94999999,9602608.05
