uid,step
75,1
30,2
495,3
529,4
163,5
522,6
138,7
206,8
106,9
321,10
71,11
509,12
171,13
501,14
129,15
544,16
7,17
366,18
279,19
430,20
326,21
233,22
547,23
548,24
513,25
458,26
118,27
87,28
142,29
473,30
418,31
197,32
551,33
130,34
407,35
309,36
398,37
276,38
554,39
225,40
36,41
291,42
352,43
466,44
215,45
16,46
230,47
208,48
249,49
126,50
302,51
310,52
200,53
374,54
297,55
32,56
191,57
76,58
319,59
181,60
448,61
137,62
526,63
331,64
52,65
422,66
338,67
381,68
474,69
385,70
40,71
13,72
361,73
26,74
503,75
74,76
441,77
367,78
59,79
320,80
496,81
11,82
141,83
349,84
442,85
493,86
400,87
198,88
131,89
120,90
148,91
313,92
205,93
242,94
111,95
383,96
70,97
340,98
425,99
308,100
64,101
34,102
115,103
507,104
72,105
519,106
333,107
263,108
92,109
237,110
518,111
344,112
246,113
396,114
154,115
274,116
336,117
337,118
39,119
190,120
339,121
481,122
6,123
144,124
532,125
68,126
188,127
3,128
415,129
542,130
459,131
113,132
266,133
347,134
549,135
324,136
221,137
267,138
390,139
307,140
559,141
77,142
54,143
462,144
437,145
327,146
201,147
394,148
229,149
491,150
88,151
535,152
97,153
238,154
109,155
57,156
311,157
399,158
210,159
264,160
386,161
99,162
351,163
330,164
439,165
53,166
15,167
196,168
492,169
335,170
517,171
506,172
306,173
372,174
512,175
524,176
294,177
293,178
414,179
240,180
91,181
472,182
552,183
112,184
234,185
98,186
183,187
21,188
125,189
369,190
364,191
22,192
477,193
409,194
278,195
465,196
173,197
452,198
136,199
434,200
460,201
172,202
243,203
110,204
379,205
212,206
502,207
405,208
284,209
146,210
160,211
359,212
470,213
447,214
528,215
312,216
428,217
391,218
295,219
537,220
363,221
20,222
416,223
24,224
45,225
521,226
10,227
468,228
380,229
436,230
561,231
152,232
534,233
189,234
182,235
19,236
241,237
90,238
226,239
365,240
397,241
305,242
563,243
435,244
29,245
248,246
516,247
185,248
523,249
412,250
471,251
560,252
164,253
323,254
371,255
362,256
432,257
504,258
479,259
49,260
417,261
392,262
218,263
250,264
48,265
325,266
273,267
55,268
61,269
209,270
456,271
216,272
165,273
420,274
62,275
494,276
401,277
315,278
260,279
370,280
298,281
51,282
476,283
235,284
220,285
231,286
357,287
299,288
387,289
67,290
254,291
211,292
46,293
488,294
368,295
28,296
438,297
543,298
289,299
556,300
174,301
217,302
345,303
159,304
261,305
360,306
375,307
498,308
96,309
192,310
37,311
427,312
429,313
431,314
38,315
343,316
545,317
166,318
410,319
514,320
525,321
35,322
83,323
411,324
157,325
290,326
301,327
490,328
292,329
332,330
533,331
31,332
499,333
23,334
193,335
426,336
530,337
239,338
222,339
116,340
128,341
322,342
334,343
155,344
342,345
63,346
195,347
377,348
107,349
135,350
94,351
14,352
303,353
271,354
433,355
73,356
421,357
272,358
43,359
408,360
18,361
124,362
376,363
50,364
478,365
177,366
300,367
356,368
147,369
355,370
480,371
538,372
140,373
194,374
117,375
224,376
247,377
236,378
269,379
133,380
27,381
232,382
42,383
446,384
180,385
388,386
450,387
555,388
252,389
175,390
497,391
413,392
8,393
58,394
245,395
103,396
487,397
156,398
348,399
558,400
443,401
464,402
145,403
244,404
505,405
341,406
382,407
389,408
176,409
475,410
562,411
121,412
219,413
384,414
546,415
85,416
393,417
353,418
395,419
47,420
207,421
402,422
451,423
253,424
445,425
119,426
457,427
553,428
132,429
84,430
12,431
378,432
486,433
202,434
508,435
82,436
127,437
25,438
153,439
317,440
86,441
277,442
149,443
228,444
60,445
520,446
444,447
255,448
9,449
143,450
204,451
467,452
536,453
187,454
17,455
454,456
350,457
283,458
161,459
4,460
56,461
251,462
275,463
214,464
270,465
449,466
5,467
95,468
81,469
328,470
265,471
373,472
541,473
108,474
66,475
510,476
453,477
123,478
105,479
550,480
69,481
167,482
203,483
440,484
213,485
268,486
168,487
329,488
557,489
406,490
80,491
346,492
150,493
104,494
483,495
463,496
158,497
354,498
485,499
33,500
469,501
186,502
318,503
419,504
139,505
162,506
296,507
179,508
93,509
65,510
223,511
531,512
288,513
262,514
527,515
515,516
259,517
134,518
489,519
227,520
461,521
44,522
258,523
455,524
89,525
169,526
358,527
79,528
540,529
178,530
41,531
500,532
102,533
281,534
101,535
199,536
314,537
539,538
1,539
316,540
2,541
511,542
304,543
100,544
184,545
282,546
286,547
285,548
256,549
170,550
484,551
287,552
257,553
424,554
482,555
151,556
78,557
280,558
122,559
403,560
423,561
404,562
114,563
