case,variant,seed,N_input,N_board,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,U_avg_pct,U_avg_excl_last_pct,U_avg_excl_last2_pct,U_global_pct,U_last_pct,U_worst_excl_last_pct,U_best_board_pct,U_worst_board_pct,runtime_s
generalization_public_1seed_300s__gcut8,baseline_greedy,1000,50,13,0.863219076923077,0.884256,0.9001941818181818,0.863219076923077,0.610776,0.708936,0.959688,0.610776,1.319712,0,97306.0,86.3219076923077,88.4256,90.01941818181818,86.3219076923077,61.0776,70.8936,95.9688,61.0776,0.34003050000001167
generalization_public_1seed_300s__gcut8,rh_mcts_prefix_beam,1000,50,13,0.863219076923077,0.9142373333333333,0.9174618181818182,0.863219076923077,0.251,0.732028,0.977864,0.251,1.129768,1,187250.0,86.3219076923077,91.42373333333333,91.74618181818181,86.3219076923077,25.1,73.2028,97.7864,25.1,3.4096888999997645
generalization_public_1seed_300s__gcut8,rh_mcts_ref,1000,50,13,0.8632190769230769,0.9142373333333333,0.9146723636363636,0.863219076923077,0.251,0.796752,0.977864,0.251,1.160452,1,187250.0,86.32190769230769,91.42373333333333,91.46723636363636,86.3219076923077,25.1,79.6752,97.7864,25.1,291.36274790000016
