case,seed,LB_area,N_board_baseline,N_board_baseline_gap_to_LB,N_board_delta,N_board_main,N_board_main_gap_to_LB,N_board_main_vs_baseline,N_board_ref,N_board_ref_gap_to_LB,U_avg_excl_last_delta,U_avg_excl_last_main,U_avg_excl_last_ref,U_global_baseline,U_global_delta,U_global_main,U_global_main_vs_baseline,U_global_ref,runtime_s_baseline,runtime_s_delta,runtime_s_main,runtime_s_ref,variant_baseline,variant_main,variant_ref
data1_formal_macro_v4_20260315,1000,319,343,24.0,-1.0,342,23.0,-1.0,343,24.0,0.0024451870741412085,0.9216124179480653,0.919167230873924,0.9172482096727811,0.0026820123089847936,0.919930221981766,0.0026820123089849046,0.9172482096727812,5.4166526,-166.1299442999998,1227.5295166,1393.6594608999999,baseline_greedy,rh_mcts_main,rh_mcts_ref
