case,variant,seed,N_input,N_board,part_area_sum,board_area_effective,LB_area,N_board_gap_to_LB,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,runtime_s,baseline_order,board_area_sum,decode_cache_entries,decode_cache_hits,decode_cache_misses,main_profile_lb_area,main_profile_n_parts,main_profile_tier,micro_cache_entries,micro_cache_hits,micro_cache_misses,n_parts_sum,preprocess_distinct_shapes,preprocess_duplicate_parts,preprocess_large_part_count,preprocess_quantized_parts,preprocess_strip_part_count,resume_cache_hit,solver_bundle,solver_kind,solver_role,used_area_sum,waste_area_sum
regression_restore_i1_20260317__I1_parts,baseline_greedy,1000,564,71,187312956.65,2940300.0,64,7.0,0.8862572752762206,0.8972531704706876,0.8984444002216172,0.8862572752762207,0.1165446116635313,0.6949657350174684,0.9770095404461167,0.1165446116635313,0.9316029293200753,1,2629870.0,0.43781410000000004,area_aspect_desc,211352800.0,564.0,0.0,564.0,64,564,base,27037.0,3965.0,27037.0,564,497,67,156,0,49,0,,baseline_greedy,,187312956.65,24039843.35
