uid,step
435,1
99,2
571,3
157,4
1029,5
1200,6
256,7
756,8
401,9
1178,10
1076,11
602,12
516,13
50,14
973,15
672,16
45,17
310,18
1175,19
673,20
875,21
1164,22
231,23
47,24
778,25
526,26
434,27
205,28
726,29
490,30
1181,31
1116,32
639,33
678,34
1000,35
597,36
1032,37
319,38
451,39
1208,40
27,41
53,42
465,43
670,44
734,45
994,46
39,47
117,48
1136,49
644,50
113,51
683,52
122,53
870,54
263,55
311,56
329,57
999,58
800,59
494,60
583,61
124,62
1002,63
51,64
1141,65
852,66
178,67
729,68
37,69
1081,70
1113,71
188,72
186,73
801,74
612,75
1053,76
142,77
383,78
779,79
873,80
976,81
1173,82
814,83
799,84
838,85
618,86
1191,87
992,88
123,89
82,90
260,91
921,92
867,93
423,94
675,95
255,96
1068,97
832,98
1098,99
1228,100
1084,101
1115,102
1190,103
15,104
1140,105
433,106
1233,107
714,108
344,109
784,110
286,111
1004,112
43,113
287,114
371,115
5,116
1006,117
1213,118
1057,119
557,120
845,121
876,122
453,123
1163,124
189,125
558,126
727,127
94,128
849,129
803,130
1143,131
336,132
685,133
747,134
1201,135
450,136
889,137
139,138
165,139
77,140
424,141
42,142
215,143
333,144
84,145
1059,146
417,147
1080,148
598,149
88,150
534,151
377,152
89,153
1005,154
120,155
277,156
486,157
1146,158
317,159
298,160
412,161
914,162
708,163
615,164
737,165
758,166
1222,167
1216,168
661,169
54,170
1037,171
79,172
1155,173
63,174
130,175
1214,176
106,177
136,178
807,179
1085,180
704,181
1145,182
195,183
325,184
1028,185
926,186
780,187
1144,188
327,189
355,190
75,191
1159,192
129,193
48,194
467,195
503,196
110,197
60,198
1077,199
785,200
505,201
577,202
509,203
59,204
874,205
949,206
622,207
628,208
740,209
781,210
948,211
566,212
1071,213
629,214
773,215
1047,216
1106,217
126,218
1217,219
775,220
795,221
987,222
507,223
1069,224
1142,225
904,226
958,227
34,228
25,229
797,230
1150,231
991,232
1118,233
76,234
592,235
1147,236
1212,237
472,238
172,239
181,240
114,241
777,242
1209,243
744,244
752,245
418,246
1082,247
413,248
468,249
810,250
640,251
950,252
125,253
601,254
796,255
919,256
1102,257
786,258
1079,259
196,260
1100,261
252,262
201,263
224,264
986,265
961,266
1078,267
210,268
996,269
55,270
449,271
1148,272
871,273
680,274
246,275
264,276
847,277
69,278
73,279
302,280
1074,281
128,282
1070,283
49,284
52,285
1038,286
1224,287
540,288
148,289
1210,290
1211,291
248,292
1019,293
866,294
1072,295
1067,296
710,297
1066,298
911,299
197,300
80,301
511,302
220,303
121,304
890,305
1040,306
270,307
30,308
607,309
725,310
662,311
152,312
1183,313
856,314
776,315
808,316
1188,317
218,318
265,319
709,320
798,321
127,322
1083,323
1075,324
426,325
903,326
954,327
596,328
868,329
1207,330
947,331
782,332
857,333
238,334
242,335
1017,336
145,337
765,338
690,339
244,340
267,341
226,342
14,343
1205,344
783,345
1003,346
908,347
436,348
245,349
337,350
243,351
1045,352
790,353
766,354
1090,355
1073,356
1215,357
313,358
728,359
1149,360
1206,361
1227,362
687,363
213,364
385,365
474,366
1180,367
185,368
1104,369
1063,370
872,371
1001,372
869,373
730,374
147,375
938,376
1052,377
1093,378
1195,379
513,380
666,381
933,382
985,383
748,384
360,385
68,386
444,387
742,388
