case,variant,seed,N_input,N_board,part_area_sum,board_area_effective,LB_area,N_board_gap_to_LB,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,runtime_s,baseline_order,board_area_sum,decode_cache_entries,decode_cache_hits,decode_cache_misses,micro_cache_entries,micro_cache_hits,micro_cache_misses,n_parts_sum,solver_kind,used_area_sum,waste_area_sum
public_regression_small_20260315__cgcut2,baseline_greedy,1000,23,2,4344.0,2800.0,2,0.0,0.7757142857142857,0.8807142857142857,0.8807142857142857,0.7757142857142857,0.6707142857142857,0.8807142857142857,0.8807142857142857,0.6707142857142857,1.5514285714285714,0,922.0,0.009585799999968003,area_aspect_desc,5600.0,23.0,0.0,23.0,38.0,22.0,38.0,23,baseline_greedy,4344.0,1256.0
