case,variant,seed,N_input,N_board,part_area_sum,board_area_effective,LB_area,N_board_gap_to_LB,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,runtime_s,baseline_seed_injected,board_area_sum,coarse_fit_cache_entries,coarse_fit_cache_hits,coarse_fit_cache_misses,commit_combo_rounds,commit_force_rounds,commit_rounds,commit_steps,decode_cache_entries,decode_cache_hits,decode_cache_misses,elite_archive_size,global_pattern_attempts,global_pattern_backend,global_pattern_boards_saved,global_pattern_hint_patterns,global_pattern_improvements,global_pattern_master_status,global_pattern_memory_injected,global_pattern_memory_patterns,global_pattern_memory_relevant,global_pattern_memory_selected,global_pattern_patterns_generated,global_pattern_patterns_kept,layout_harvest_layouts,macro_actions_generated,macro_adaptive_anchor_suppressed,macro_adaptive_pattern_boosts,macro_adaptive_tail_boosts,macro_anchor_actions,macro_cache_entries,macro_cache_hits,macro_memory_fallback_hits,macro_memory_focus_hits,macro_pattern_actions,macro_rollout_steps,macro_single_actions,macro_tail_actions,micro_cache_entries,micro_cache_hits,micro_cache_misses,n_parts_sum,post_mcts_reserve_s,post_repair_alns_updates,post_repair_attempts,post_repair_backend,post_repair_best_window_start,post_repair_boards_saved,post_repair_cp_sat_used,post_repair_dynamic_expansions,post_repair_hint_patterns,post_repair_improvements,post_repair_master_status,post_repair_patterns_generated,post_repair_patterns_kept,post_repair_tail_strike_windows,post_repair_time_s,post_repair_window_normalizations,post_repair_windows_total,region_best_span,region_best_start_idx,region_nodes_expanded,region_proposals_total,region_rebuild_attempts,region_rebuild_improvements,region_time_s,repair_attempts,repair_best_from_elite_rank,repair_improvements,repair_nodes_expanded,repair_time_s,result_source,rollout_cache_entries,rollout_cache_hits,rollout_cache_misses,root_dirichlet_applications,sa_lns_accepts,sa_lns_attempts,sa_lns_improvements,sa_lns_time_s,seed_rollout_cache_hits,simulations,solver_timeout_hit,tail_boards_cleared,tail_collapse_attempts,tail_collapse_improvements,used_area_sum,warmstart_cache_states,warmstart_candidates_generated,warmstart_candidates_kept,warmstart_capped,waste_area_sum
public_regression_small_20260315__cgcut2,rh_mcts_main,1000,23,2,4344.0,2800.0,2,0.0,0.7757142857142857,0.9921428571428571,0.9921428571428571,0.7757142857142857,0.5592857142857143,0.9921428571428571,0.9921428571428571,0.5592857142857143,1.5514285714285714,0,1234.0,948.9996830999999,1.0,5600.0,487653.0,4548341.0,487653.0,0.0,0.0,7.0,6.0,1722852.0,6385016.0,1722852.0,8.0,0.0,,0.0,0.0,0.0,,0.0,494.0,0.0,0.0,0.0,0.0,128.0,2247804.0,441597.0,742935.0,580855.0,300834.0,121865.0,76720.0,0.0,0.0,0.0,291442.0,1399289.0,547681.0,1028716.0,3434883.0,1028716.0,23,12.0,3.0,3.0,cp_sat,-1.0,0.0,3.0,0.0,2.0,0.0,drop:INFEASIBLE|min:OPTIMAL|qual:OPTIMAL,186.0,121.0,1.0,0.5883906999999908,0.0,4.0,23.0,0.0,3840.0,12.0,12.0,25.0,2.3912440000001425,18.0,1.0,26.0,4560.0,3.4286934000001565,global_best,128510.0,99801.0,128510.0,3.0,1132.0,1200.0,0.0,4.3503956000001835,0.0,217806.0,1.0,0.0,3.0,1.0,4344.0,141.0,17.0,8.0,33.0,1256.0
