variant,U_avg_excl_last2_pct_mean,U_avg_excl_last2_pct_std,U_avg_excl_last_pct_mean,U_avg_excl_last_pct_std,U_avg_pct_mean,U_avg_pct_std,U_best_board_pct_mean,U_best_board_pct_std,U_global_pct_mean,U_global_pct_std,U_last_pct_mean,U_last_pct_std,U_worst_board_pct_mean,U_worst_board_pct_std,U_worst_excl_last_pct_mean,U_worst_excl_last_pct_std,n
baseline_greedy,88.07142857142857,0.0,88.07142857142857,0.0,77.57142857142857,0.0,88.07142857142857,0.0,77.57142857142857,0.0,67.07142857142857,0.0,67.07142857142857,0.0,88.07142857142857,0.0,1
rh_mcts_ref,99.14285714285714,0.0,99.14285714285714,0.0,77.57142857142858,0.0,99.14285714285714,0.0,77.57142857142857,0.0,56.00000000000001,0.0,56.00000000000001,0.0,99.14285714285714,0.0,1
rh_mcts_main,99.21428571428571,0.0,99.21428571428571,0.0,77.57142857142857,0.0,99.21428571428571,0.0,77.57142857142857,0.0,55.92857142857143,0.0,55.92857142857143,0.0,99.21428571428571,0.0,1
