case,seed,LB_area,N_board_baseline,N_board_baseline_gap_to_LB,N_board_delta,N_board_main,N_board_main_gap_to_LB,N_board_main_vs_baseline,N_board_ref,N_board_ref_gap_to_LB,U_avg_excl_last_delta,U_avg_excl_last_main,U_avg_excl_last_ref,U_global_baseline,U_global_delta,U_global_main,U_global_main_vs_baseline,U_global_ref,runtime_s_baseline,runtime_s_delta,runtime_s_main,runtime_s_ref,variant_baseline,variant_main,variant_ref
public_regression_small_20260315__gcut9,1000,3,3,0.0,0.0,3,0.0,0.0,3,0.0,-0.019591499999999984,0.8864035,0.905995,0.6739433333333333,0.0,0.6739433333333333,0.0,0.6739433333333333,0.004650299999866547,831.8316559999998,889.6442847999997,57.81262879999986,baseline_greedy,rh_mcts_main,rh_mcts_ref
