case,variant,seed,N_input,N_board,part_area_sum,board_area_effective,LB_area,N_board_gap_to_LB,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,runtime_s,baseline_order,board_area_sum,decode_cache_entries,decode_cache_hits,decode_cache_misses,micro_cache_entries,micro_cache_hits,micro_cache_misses,n_parts_sum,solver_kind,used_area_sum,waste_area_sum
public_regression_small_20260315__gcut9,baseline_greedy,1000,10,3,2021830.0,1000000.0,3,0.0,0.6739433333333333,0.8199735,0.803417,0.6739433333333333,0.381883,0.803417,0.83653,0.381883,1.218413,1,618117.0,0.004650299999866547,area_aspect_desc,3000000.0,10.0,0.0,10.0,29.0,0.0,29.0,10,baseline_greedy,2021830.0,978170.0
