variant,N_board_mean,N_board_std,U_avg_excl_last2_mean,U_avg_excl_last2_std,U_avg_excl_last_mean,U_avg_excl_last_std,U_avg_mean,U_avg_std,U_global_mean,U_global_std,U_last_mean,U_last_std,U_worst_excl_last_mean,U_worst_excl_last_std,last2_used_equiv_mean,last2_used_equiv_std,n,runtime_s_mean,runtime_s_std,sparse_board_count_mean,sparse_board_count_std,tail_waste_area_mean,tail_waste_area_std,used_area_sum_mean,used_area_sum_std,waste_area_sum_mean,waste_area_sum_std
baseline_greedy,6.0,0.0,0.853048,0.0,0.8492256,0.0,0.7321679999999999,0.0,0.732168,0.0,0.14688,0.0,0.689376,0.0,0.980816,0.0,1,1.1977357999999185,0.0,1.0,0.0,53320.0,0.0,274563.0,0.0,100437.0,0.0
rh_mcts_ref,5.0,0.0,0.8935253333333334,0.0,0.903468,0.0,0.8786016,0.0,0.8786016,0.0,0.779136,0.0,0.874256,0.0,1.712432,0.0,1,287.86850900000013,0.0,0.0,0.0,13804.0,0.0,274563.0,0.0,37937.0,0.0
rh_mcts_prefix_beam,6.0,0.0,0.853048,0.0,0.8492256,0.0,0.7321679999999999,0.0,0.732168,0.0,0.14688,0.0,0.689376,0.0,0.980816,0.0,1,1.3681658000000425,0.0,1.0,0.0,53320.0,0.0,274563.0,0.0,100437.0,0.0
