variant,U_avg_excl_last2_pct_mean,U_avg_excl_last2_pct_std,U_avg_excl_last_pct_mean,U_avg_excl_last_pct_std,U_avg_pct_mean,U_avg_pct_std,U_best_board_pct_mean,U_best_board_pct_std,U_global_pct_mean,U_global_pct_std,U_last_pct_mean,U_last_pct_std,U_worst_board_pct_mean,U_worst_board_pct_std,U_worst_excl_last_pct_mean,U_worst_excl_last_pct_std,n
rh_mcts_prefix_beam,93.19258694906532,0.04622807209374993,93.14485416480038,0.043298749631699086,92.74232767619259,0.0,98.1285944638538,0.0,92.7423276761926,0.0,32.36335438502195,6.4948124447541105,32.36335438502195,6.4948124447541105,64.83047231926902,0.14200047016500977,3
