case,variant,seed,N_input,N_board,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,U_avg_pct,U_avg_excl_last_pct,U_avg_excl_last2_pct,U_global_pct,U_last_pct,U_worst_excl_last_pct,U_best_board_pct,U_worst_board_pct,runtime_s
prefix_oracle_probe_data3_20260318,baseline_greedy,1000,1234,175,0.8995295678005144,0.9005061016883052,0.9032117936512498,0.8995295678005144,0.7296126713249127,0.4324213920988981,0.9806837879602257,0.4324213920988981,1.1620340634238109,1,804889.0,89.95295678005144,90.05061016883053,90.32117936512498,89.95295678005144,72.96126713249127,43.242139209889814,98.06837879602257,43.242139209889814,1.0311672
prefix_oracle_probe_data3_20260318,rh_mcts_prefix_beam,1000,1234,174,0.9046992779602875,0.9083502808035319,0.9092996118627463,0.9046992779602875,0.273075786079011,0.709752082773448,0.9806837879602257,0.273075786079011,1.018141124697662,1,2163908.0,90.46992779602874,90.83502808035318,90.92996118627464,90.46992779602874,27.3075786079011,70.9752082773448,98.06837879602257,27.3075786079011,91.4407855
prefix_oracle_probe_data3_20260318,rh_mcts_ref,1000,1234,177,0.889365391893164,0.8927688271305673,0.8930416536453334,0.8893653918931638,0.29036079011018545,0.7602754635850578,0.9806837879602257,0.29036079011018545,1.1353849771566784,1,2112454.0,88.9365391893164,89.27688271305672,89.30416536453333,88.93653918931638,29.036079011018543,76.02754635850579,98.06837879602257,29.036079011018543,123.2773416
