uid,step
274,1
253,2
870,3
1177,4
1454,5
514,6
956,7
607,8
1590,9
81,10
384,11
2137,12
1516,13
547,14
1004,15
119,16
1982,17
170,18
1091,19
1972,20
340,21
2492,22
492,23
2138,24
546,25
2664,26
1409,27
659,28
1495,29
2536,30
847,31
41,32
2335,33
484,34
2682,35
144,36
2640,37
2027,38
1046,39
603,40
702,41
145,42
283,43
752,44
1175,45
2380,46
2593,47
1805,48
1068,49
1999,50
172,51
700,52
487,53
530,54
1619,55
1631,56
1930,57
866,58
1669,59
199,60
456,61
1430,62
1615,63
370,64
2533,65
816,66
2106,67
892,68
1070,69
1738,70
1919,71
1097,72
1222,73
1970,74
266,75
1126,76
1552,77
2495,78
2504,79
2133,80
1584,81
55,82
663,83
1124,84
2187,85
2722,86
1080,87
1939,88
1675,89
2205,90
53,91
579,92
734,93
1752,94
1414,95
587,96
1457,97
738,98
1854,99
2416,100
2567,101
1855,102
1045,103
2209,104
2457,105
713,106
1133,107
1475,108
1786,109
925,110
984,111
1559,112
1681,113
1870,114
430,115
444,116
624,117
693,118
942,119
1269,120
1297,121
2012,122
2736,123
2748,124
2805,125
385,126
1491,127
2075,128
2556,129
2607,130
1546,131
2738,132
2014,133
778,134
2100,135
210,136
2328,137
2337,138
2208,139
599,140
1589,141
94,142
421,143
1733,144
2212,145
2278,146
2359,147
1225,148
43,149
740,150
105,151
2371,152
1830,153
2382,154
1698,155
2237,156
2471,157
2119,158
2122,159
968,160
1472,161
2139,162
1569,163
545,164
846,165
1041,166
695,167
641,168
2760,169
1652,170
1067,171
1977,172
1751,173
674,174
1332,175
2070,176
1893,177
369,178
2033,179
2076,180
184,181
1023,182
2329,183
1383,184
10,185
1620,186
2816,187
1724,188
2081,189
2708,190
711,191
2008,192
273,193
1448,194
2631,195
2302,196
2777,197
185,198
802,199
1392,200
1514,201
1530,202
2778,203
1197,204
1227,205
132,206
1223,207
476,208
213,209
1209,210
1686,211
2814,212
1191,213
2745,214
1500,215
570,216
202,217
2274,218
2341,219
1796,220
1609,221
916,222
917,223
1996,224
1581,225
1252,226
2352,227
256,228
2637,229
1685,230
790,231
1137,232
260,233
1888,234
1017,235
1740,236
80,237
371,238
1254,239
755,240
705,241
768,242
1758,243
49,244
1015,245
1074,246
2609,247
631,248
1334,249
1856,250
2817,251
2140,252
1234,253
639,254
2370,255
856,256
1256,257
1731,258
2581,259
1215,260
1575,261
1635,262
1941,263
2788,264
2806,265
2397,266
152,267
1478,268
2269,269
2096,270
2162,271
1051,272
1908,273
1879,274
1100,275
2627,276
2391,277
1625,278
1210,279
2093,280
1251,281
1545,282
765,283
422,284
731,285
177,286
2042,287
2379,288
636,289
1016,290
519,291
804,292
1997,293
