variant,N_board_mean,N_board_std,U_avg_excl_last2_mean,U_avg_excl_last2_std,U_avg_excl_last_mean,U_avg_excl_last_std,U_avg_mean,U_avg_std,U_global_mean,U_global_std,U_last_mean,U_last_std,U_worst_excl_last_mean,U_worst_excl_last_std,last2_used_equiv_mean,last2_used_equiv_std,n,runtime_s_mean,runtime_s_std,sparse_board_count_mean,sparse_board_count_std,tail_waste_area_mean,tail_waste_area_std,used_area_sum_mean,used_area_sum_std,waste_area_sum_mean,waste_area_sum_std
rh_mcts_prefix_beam,151.0,0.0,0.9319480522979497,0.00033144826382871937,0.9314506215846995,0.0003587974251657904,0.9274232767619258,0.0,0.927423276761926,0.0,0.32332155334587476,0.053819613774868436,0.6479767871539909,0.0010999309122053623,1.1806549986562753,0.04938579131047388,5,123.05656384000001,9.183618864937383,1.0,0.0,2014336.4,160210.2262850284,416873795.1500001,0.0,32623004.849999994,1.666000468656264e-09
