experiment,suite,case_id,family,source,csv_path,n_items,variant,variant_label,seed,N_input,N_board,LB_area,gap_to_lb_pct,U_global,U_avg_excl_last,runtime_s,solver_kind,result_source,main_profile_tier,simulations
paper_external_smoke2_20260315,public_compatible,cgcut1,cgcut,public_binpacktwo,D:\桌面\CXP\20260311 (2)\20260311\data\public_binpacktwo\instances\cgcut1.csv,16,baseline_greedy,PureGreedy,1000,16,2,2,0.0,0.75,0.9866666666666667,0.005640499999999993,baseline_greedy,,base,0.0
paper_external_smoke2_20260315,public_compatible,cgcut1,cgcut,public_binpacktwo,D:\桌面\CXP\20260311 (2)\20260311\data\public_binpacktwo\instances\cgcut1.csv,16,baseline_sa,BaselineSA,1000,16,2,2,0.0,0.75,1.0,1.1614060999999998,baseline_sa,sa_lns,base,0.0
paper_external_smoke2_20260315,public_compatible,cgcut1,cgcut,public_binpacktwo,D:\桌面\CXP\20260311 (2)\20260311\data\public_binpacktwo\instances\cgcut1.csv,16,rh_mcts_main,OursFull,1000,16,2,2,0.0,0.75,1.0,2.8387314999999997,rh_mcts,post_pipeline,small,706.0
