case,variant,seed,N_input,N_board,part_area_sum,board_area_effective,LB_area,N_board_gap_to_LB,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,runtime_s,baseline_seed_injected,beam_active_states_max,beam_candidates_generated,beam_closure_hard_tail_overlap,beam_closure_last_util,beam_closure_open_risk,beam_closure_sparse_count,beam_closure_tail_waste,beam_fast_completed_candidates,beam_focused_repair_attempts,beam_focused_repair_candidates,beam_focused_repair_improvements,beam_focused_repair_windows,beam_force_rounds,beam_postprocess_candidates,beam_rounds,board_area_sum,coarse_fit_cache_entries,coarse_fit_cache_hits,coarse_fit_cache_misses,commit_combo_rounds,commit_force_rounds,commit_rounds,commit_steps,decode_cache_entries,decode_cache_hits,decode_cache_misses,elite_archive_size,global_pattern_attempts,global_pattern_backend,global_pattern_boards_saved,global_pattern_hint_patterns,global_pattern_improvements,global_pattern_master_status,global_pattern_memory_injected,global_pattern_memory_patterns,global_pattern_memory_relevant,global_pattern_memory_selected,global_pattern_patterns_generated,global_pattern_patterns_kept,layout_harvest_layouts,macro_actions_generated,macro_adaptive_anchor_suppressed,macro_adaptive_pattern_boosts,macro_adaptive_tail_boosts,macro_anchor_actions,macro_cache_entries,macro_cache_hits,macro_frontier_resets,macro_memory_fallback_hits,macro_memory_focus_hits,macro_pattern_actions,macro_rollout_early_single_fallbacks,macro_rollout_pattern_steps,macro_rollout_single_fallback_steps,macro_rollout_steps,macro_single_actions,macro_tail_actions,main_profile_lb_area,main_profile_n_parts,main_profile_tier,micro_cache_entries,micro_cache_hits,micro_cache_misses,n_parts_sum,oracle_completion_cache_entries,oracle_completion_cache_hits,oracle_completion_calls,oracle_completion_last_best_mode,oracle_completion_mode_evals,post_mcts_reserve_s,post_repair_alns_updates,post_repair_attempts,post_repair_backend,post_repair_best_window_start,post_repair_boards_saved,post_repair_cp_sat_used,post_repair_dynamic_expansions,post_repair_hint_patterns,post_repair_improvements,post_repair_master_status,post_repair_patterns_generated,post_repair_patterns_kept,post_repair_tail_strike_windows,post_repair_time_s,post_repair_window_normalizations,post_repair_windows_total,prefix_candidates_generated,prefix_depth_reached,prefix_light_repair_candidates,prefix_light_repair_improvements,preprocess_distinct_shapes,preprocess_duplicate_parts,preprocess_large_part_count,preprocess_quantized_parts,preprocess_strip_part_count,region_best_span,region_best_start_idx,region_nodes_expanded,region_proposals_total,region_rebuild_attempts,region_rebuild_improvements,region_time_s,repair_attempts,repair_best_from_elite_rank,repair_improvements,repair_nodes_expanded,repair_time_s,result_source,resume_cache_hit,rollout_cache_entries,rollout_cache_hits,rollout_cache_misses,root_dirichlet_applications,sa_lns_accepts,sa_lns_attempts,sa_lns_improvements,sa_lns_time_s,seed_rollout_cache_hits,simulations,solver_bundle,solver_kind,solver_role,solver_timeout_hit,tail_boards_cleared,tail_collapse_attempts,tail_collapse_improvements,used_area_sum,warmstart_cache_states,warmstart_candidates_generated,warmstart_candidates_kept,warmstart_capped,waste_area_sum
main_industrial_xlsx6_3seed_3600s__data3,rh_mcts_ref,1000,1234,177,468600933.0499999,2940300.0,160,17.0,0.889365391893164,0.8927688271305673,0.8930416536453334,0.8893653918931638,0.29036079011018545,0.7602754635850578,0.9806837879602257,0.29036079011018545,1.1353849771566784,1,2112454.0,4070.9879583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526893600.0,6887610.0,341807508.0,6887610.0,0.0,0.0,4.0,4.0,1277771.0,223071.0,1277771.0,8.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,14980.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,1234,base,6868534.0,152320442.0,6868534.0,1234,0.0,0.0,0.0,,0.0,45.0,0.0,3.0,cp_sat,22.0,0.0,3.0,0.0,18.0,1.0,hint:18|drop:INFEASIBLE|min:OPTIMAL|qual:OPTIMAL,392.0,251.0,0.0,2.3573357999998734,0.0,20.0,0.0,0.0,0.0,0.0,552,682,405,0,78,65.0,1169.0,3525.0,12.0,12.0,19.0,32.3514639,18.0,2.0,21.0,4245.0,41.554969200000414,global_best,0,664.0,0.0,664.0,0.0,0.0,0.0,0.0,0.08585589999984222,2.0,84.0,single_action_core,rh_mcts,reference_core,1.0,0.0,3.0,1.0,468600933.0499999,14901.0,25.0,8.0,0.0,58292666.949999996
main_industrial_xlsx6_3seed_3600s__data3,rh_mcts_ref,1001,1234,176,468600933.04999995,2940300.0,160,16.0,0.8944186043471024,0.8986217098898146,0.8989233647293862,0.8944186043471023,0.15887513437248052,0.6534113813490997,0.9806837879602257,0.15887513437248052,1.0050089021768343,1,2503860.5,4344.461085699999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523916800.0,6904865.0,341750859.0,6904865.0,0.0,0.0,3.0,2.0,1270168.0,234817.0,1270168.0,8.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,14758.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,1234,base,6852964.0,151303242.0,6852964.0,1234,0.0,0.0,0.0,,0.0,45.0,0.0,3.0,cp_sat,22.0,0.0,3.0,0.0,31.0,1.0,hint:63|drop:INFEASIBLE|min:OPTIMAL|qual:OPTIMAL,503.0,315.0,0.0,3.539010500000586,0.0,20.0,0.0,0.0,0.0,0.0,552,682,405,0,78,35.0,1199.0,3840.0,12.0,12.0,38.0,37.226186800000505,18.0,1.0,40.0,4560.0,49.6639621000013,post_pipeline,0,664.0,0.0,664.0,0.0,0.0,0.0,0.0,0.20333759999994072,2.0,84.0,single_action_core,rh_mcts,reference_core,1.0,0.0,3.0,0.0,468600933.04999995,14677.0,25.0,8.0,0.0,55315866.95
main_industrial_xlsx6_3seed_3600s__data3,rh_mcts_ref,1002,1234,176,468600933.0499999,2940300.0,160,16.0,0.8944186043471024,0.8974153089607249,0.8975891898304744,0.8944186043471022,0.36999529696318195,0.7087391494221984,0.9806837879602257,0.36999529696318195,1.2371553345874764,1,1875398.0,4055.4129059000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523916800.0,6426855.0,316986826.0,6426855.0,0.0,0.0,3.0,3.0,1184127.0,211195.0,1184127.0,8.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,14980.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,1234,base,6455602.0,140772413.0,6455602.0,1234,0.0,0.0,0.0,,0.0,45.0,0.0,3.0,cp_sat,-1.0,0.0,3.0,0.0,13.0,0.0,hint:13|drop:OPTIMAL,333.0,228.0,0.0,2.6792423999995663,0.0,23.0,0.0,0.0,0.0,0.0,552,682,405,0,78,33.0,1201.0,3840.0,12.0,12.0,24.0,36.55115400000068,18.0,4.0,30.0,4450.0,44.15043019999939,post_pipeline,0,616.0,0.0,616.0,0.0,0.0,0.0,0.0,0.5917639999988751,2.0,78.0,single_action_core,rh_mcts,reference_core,1.0,1.0,3.0,1.0,468600933.0499999,14905.0,25.0,8.0,0.0,55315866.95000001
