case,variant,seed,N_input,N_board,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,U_avg_pct,U_avg_excl_last_pct,U_avg_excl_last2_pct,U_global_pct,U_last_pct,U_worst_excl_last_pct,U_best_board_pct,U_worst_board_pct,runtime_s
generalization_public_1seed_300s__gcut7,baseline_greedy,1000,30,11,0.729014909090909,0.7807708,0.7641142222222223,0.729014909090909,0.211456,0.448224,0.952116,0.211456,1.142136,4,197136.0,72.90149090909091,78.07708,76.41142222222223,72.90149090909091,21.1456,44.8224,95.21159999999999,21.1456,0.3668867000001228
generalization_public_1seed_300s__gcut7,rh_mcts_prefix_beam,1000,30,10,0.8019164,0.8303471111111111,0.836144,0.8019164,0.54604,0.644768,0.970216,0.54604,1.330012,1,113490.0,80.19163999999999,83.03471111111111,83.6144,80.19163999999999,54.604,64.4768,97.02159999999999,54.604,1.5734929999998712
generalization_public_1seed_300s__gcut7,rh_mcts_ref,1000,30,10,0.8019164,0.8362626666666667,0.841392,0.8019164,0.4928,0.54604,0.970216,0.4928,1.288028,2,126800.0,80.19163999999999,83.62626666666667,84.1392,80.19163999999999,49.28,54.604,97.02159999999999,49.28,297.57404570000017
