case,variant,seed,N_input,N_board,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,U_avg_pct,U_avg_excl_last_pct,U_avg_excl_last2_pct,U_global_pct,U_last_pct,U_worst_excl_last_pct,U_best_board_pct,U_worst_board_pct,runtime_s
generalization_public_1seed_300s__ngcut7,baseline_greedy,1000,8,1,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,1,225.0,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,0.36223370000016075
generalization_public_1seed_300s__ngcut7,rh_mcts_prefix_beam,1000,8,1,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,1,225.0,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,0.6900860000000648
generalization_public_1seed_300s__ngcut7,rh_mcts_ref,1000,8,1,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,1,225.0,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,285.7341986000001
