variant,N_board_mean,N_board_std,U_avg_excl_last2_mean,U_avg_excl_last2_std,U_avg_excl_last_mean,U_avg_excl_last_std,U_avg_mean,U_avg_std,U_global_mean,U_global_std,U_last_mean,U_last_std,U_worst_excl_last_mean,U_worst_excl_last_std,last2_used_equiv_mean,last2_used_equiv_std,n,runtime_s_mean,runtime_s_std,sparse_board_count_mean,sparse_board_count_std,tail_waste_area_mean,tail_waste_area_std,used_area_sum_mean,used_area_sum_std,waste_area_sum_mean,waste_area_sum_std
baseline_greedy,343.0,0.0,0.9186047441366706,0.0,0.9185858783559724,0.0,0.9172482096727814,0.0,0.9172482096727811,0.0,0.4597655200214996,0.0,0.7133613276001075,0.0,1.3719181671593657,0.0,1,4.162480100000001,0.0,1.0,0.0,1608170.0,0.0,936549313.3999996,0.0,84493086.59999998,0.0
rh_mcts_main,343.0,0.0,0.9191850361761453,0.0,0.9190368543539826,0.0,0.9172482096727814,0.0,0.9172482096727812,0.0,0.3055317287019618,0.0,0.7133613276001075,0.0,1.1740385816984682,0.0,1,1948.5804011,0.0,1.0,0.0,2067293.15,0.0,936549313.3999997,0.0,84493086.6,0.0
