case,seed,LB_area,N_board_baseline,N_board_baseline_gap_to_LB,N_board_delta,N_board_main,N_board_main_gap_to_LB,N_board_main_vs_baseline,N_board_ref,N_board_ref_gap_to_LB,U_avg_excl_last_delta,U_avg_excl_last_main,U_avg_excl_last_ref,U_global_baseline,U_global_delta,U_global_main,U_global_main_vs_baseline,U_global_ref,runtime_s_baseline,runtime_s_delta,runtime_s_main,runtime_s_ref,variant_baseline,variant_main,variant_ref
round_02__I1_parts,1000,64,71,7.0,0.0,70,6.0,-1.0,70,6.0,-0.0002994561322536837,0.90211847757927,0.9024179337115237,0.8862572752762207,0.0,0.8989180934944524,0.012660818218231729,0.8989180934944524,0.42270779999989827,-0.057716899999832094,332.10215160000007,332.1598684999999,baseline_greedy,rh_mcts_beam,rh_mcts_ref
