variant,U_avg_excl_last2_pct_mean,U_avg_excl_last2_pct_std,U_avg_excl_last_pct_mean,U_avg_excl_last_pct_std,U_avg_pct_mean,U_avg_pct_std,U_best_board_pct_mean,U_best_board_pct_std,U_global_pct_mean,U_global_pct_std,U_last_pct_mean,U_last_pct_std,U_worst_board_pct_mean,U_worst_board_pct_std,U_worst_excl_last_pct_mean,U_worst_excl_last_pct_std,n
baseline_greedy,75.924,0.0,63.27626666666667,0.0,65.4248,0.0,93.0176,0.0,65.4248,0.0,71.8704,0.0,37.980799999999995,0.0,37.980799999999995,0.0,1
rh_mcts_ref,74.6464,0.0,74.5728,0.0,65.4248,0.0,77.4224,0.0,65.4248,0.0,37.980799999999995,0.0,37.980799999999995,0.0,71.8704,0.0,1
rh_mcts_main,75.924,0.0,74.5728,0.0,65.4248,0.0,77.4224,0.0,65.4248,0.0,37.980799999999995,0.0,37.980799999999995,0.0,71.8704,0.0,1
