uid,step
54,1
127,2
152,3
4,4
13,5
66,6
95,7
302,8
410,9
294,10
40,11
166,12
342,13
404,14
439,15
185,16
430,17
36,18
51,19
385,20
278,21
15,22
74,23
160,24
176,25
26,26
162,27
311,28
215,29
81,30
521,31
76,32
330,33
527,34
347,35
142,36
254,37
464,38
434,39
103,40
492,41
270,42
70,43
118,44
395,45
60,46
123,47
475,48
301,49
47,50
236,51
84,52
506,53
362,54
350,55
338,56
89,57
288,58
133,59
238,60
296,61
551,62
22,63
187,64
251,65
268,66
200,67
345,68
378,69
146,70
477,71
563,72
82,73
182,74
203,75
69,76
68,77
41,78
431,79
194,80
135,81
515,82
149,83
286,84
503,85
552,86
156,87
43,88
24,89
377,90
137,91
449,92
452,93
227,94
403,95
401,96
224,97
154,98
481,99
354,100
136,101
56,102
201,103
164,104
364,105
151,106
57,107
72,108
107,109
349,110
148,111
249,112
202,113
98,114
282,115
257,116
554,117
474,118
555,119
512,120
514,121
172,122
358,123
500,124
304,125
368,126
104,127
273,128
353,129
42,130
141,131
258,132
414,133
143,134
497,135
295,136
480,137
67,138
550,139
501,140
124,141
165,142
300,143
443,144
209,145
106,146
155,147
38,148
116,149
216,150
35,151
419,152
397,153
469,154
388,155
144,156
253,157
440,158
7,159
1,160
374,161
292,162
472,163
80,164
545,165
380,166
92,167
225,168
159,169
291,170
359,171
184,172
412,173
518,174
428,175
91,176
548,177
245,178
114,179
211,180
319,181
173,182
427,183
318,184
426,185
139,186
293,187
186,188
48,189
240,190
179,191
108,192
121,193
102,194
96,195
219,196
233,197
207,198
484,199
191,200
129,201
222,202
192,203
206,204
507,205
540,206
267,207
220,208
542,209
239,210
510,211
533,212
180,213
373,214
445,215
560,216
264,217
280,218
369,219
516,220
163,221
429,222
131,223
229,224
122,225
465,226
53,227
489,228
23,229
39,230
541,231
314,232
289,233
511,234
408,235
508,236
509,237
208,238
132,239
398,240
223,241
197,242
307,243
325,244
32,245
90,246
210,247
269,248
459,249
117,250
413,251
334,252
125,253
444,254
169,255
130,256
332,257
352,258
11,259
260,260
519,261
361,262
333,263
188,264
476,265
281,266
436,267
256,268
214,269
255,270
212,271
298,272
49,273
544,274
167,275
265,276
455,277
340,278
79,279
463,280
371,281
73,282
71,283
418,284
94,285
62,286
101,287
372,288
232,289
356,290
387,291
20,292
375,293
97,294
441,295
50,296
243,297
100,298
473,299
382,300
316,301
435,302
491,303
65,304
424,305
105,306
315,307
64,308
535,309
306,310
181,311
488,312
417,313
303,314
470,315
458,316
490,317
485,318
242,319
285,320
37,321
109,322
221,323
6,324
399,325
310,326
85,327
450,328
483,329
448,330
112,331
178,332
479,333
113,334
422,335
128,336
447,337
199,338
526,339
471,340
8,341
271,342
505,343
140,344
457,345
320,346
145,347
299,348
425,349
553,350
536,351
331,352
539,353
405,354
86,355
329,356
153,357
205,358
83,359
564,360
198,361
177,362
266,363
138,364
29,365
168,366
543,367
453,368
494,369
438,370
31,371
456,372
248,373
3,374
462,375
530,376
158,377
467,378
376,379
93,380
341,381
421,382
520,383
499,384
150,385
55,386
370,387
442,388
558,389
344,390
10,391
393,392
366,393
363,394
367,395
18,396
496,397
195,398
523,399
407,400
324,401
416,402
290,403
549,404
451,405
77,406
400,407
478,408
277,409
28,410
244,411
297,412
336,413
328,414
193,415
327,416
287,417
78,418
126,419
75,420
189,421
531,422
532,423
389,424
504,425
460,426
482,427
261,428
19,429
420,430
134,431
357,432
226,433
522,434
170,435
190,436
21,437
423,438
406,439
250,440
432,441
237,442
204,443
487,444
241,445
259,446
247,447
272,448
337,449
537,450
381,451
279,452
391,453
355,454
524,455
115,456
517,457
313,458
322,459
174,460
433,461
52,462
547,463
386,464
411,465
33,466
61,467
147,468
16,469
384,470
502,471
175,472
538,473
360,474
228,475
46,476
454,477
559,478
274,479
276,480
59,481
30,482
12,483
466,484
262,485
87,486
218,487
486,488
161,489
409,490
335,491
402,492
461,493
468,494
235,495
390,496
9,497
111,498
415,499
308,500
546,501
120,502
529,503
17,504
557,505
246,506
196,507
171,508
88,509
157,510
58,511
383,512
305,513
392,514
183,515
351,516
562,517
498,518
321,519
493,520
348,521
217,522
45,523
446,524
396,525
317,526
230,527
513,528
309,529
234,530
119,531
339,532
284,533
437,534
110,535
99,536
312,537
556,538
283,539
326,540
528,541
2,542
63,543
25,544
44,545
495,546
27,547
323,548
394,549
231,550
561,551
275,552
365,553
14,554
379,555
525,556
343,557
213,558
534,559
34,560
263,561
252,562
5,563
346,564
