variant,N_board_mean,N_board_std,U_avg_excl_last2_mean,U_avg_excl_last2_std,U_avg_excl_last_mean,U_avg_excl_last_std,U_avg_mean,U_avg_std,U_global_mean,U_global_std,U_last_mean,U_last_std,U_worst_excl_last_mean,U_worst_excl_last_std,last2_used_equiv_mean,last2_used_equiv_std,n,runtime_s_mean,runtime_s_std,sparse_board_count_mean,sparse_board_count_std,tail_waste_area_mean,tail_waste_area_std,used_area_sum_mean,used_area_sum_std,waste_area_sum_mean,waste_area_sum_std
baseline_greedy,239.0,0.0,0.9541333422914987,0.0,0.9537875009315739,0.0,0.9523005898333444,0.0,0.9523005898333442,0.0,0.5984157484547165,0.0,0.8718230986294007,0.0,1.4702388470841172,0.0,1,1.6075769999997647,0.0,0.0,0.0,1195436.0,0.0,677519206.5999999,0.0,33935993.39999999,0.0
ours_base,242.0,0.0,0.9430632295305922,0.0,0.9427603670320186,0.0,0.9404952106205343,0.0,0.9404952106205342,0.0,0.39459251545283525,0.0,0.8120528755710831,0.0,1.264665882827197,0.0,1,532.9068322000003,0.0,1.0,0.0,1802177.0,0.0,677519206.5999999,0.0,42866393.400000006,0.0
ours_noprior,242.0,0.0,0.9442495172388695,0.0,0.9436558690108067,0.0,0.9404952106205343,0.0,0.940495210620534,0.0,0.17877653856490192,0.0,0.8011802942757323,0.0,0.9799568328406343,0.0,1,762.2282027000006,0.0,1.0,0.0,2444618.0,0.0,677519206.5999998,0.0,42866393.4,0.0
rh_mcts_prefix_beam,239.0,0.0,0.9538847488085073,0.0,0.9534974257507357,0.0,0.9523005898333444,0.0,0.9523005898333446,0.0,0.667453641494222,0.0,0.8122588013974738,0.0,1.529155502553077,0.0,1,374.8775190000006,0.0,0.0,0.0,989924.0,0.0,677519206.6000001,0.0,33935993.400000006,0.0
