variant,N_board_mean,N_board_std,U_avg_excl_last2_mean,U_avg_excl_last2_std,U_avg_excl_last_mean,U_avg_excl_last_std,U_avg_mean,U_avg_std,U_global_mean,U_global_std,U_last_mean,U_last_std,U_worst_excl_last_mean,U_worst_excl_last_std,last2_used_equiv_mean,last2_used_equiv_std,n,runtime_s_mean,runtime_s_std,sparse_board_count_mean,sparse_board_count_std,tail_waste_area_mean,tail_waste_area_std,used_area_sum_mean,used_area_sum_std,waste_area_sum_mean,waste_area_sum_std
rh_mcts_prefix_beam,151.0,0.0,0.9319258694906531,0.00046228072093755165,0.9314485416480038,0.0004329874963169542,0.9274232767619258,0.0,0.927423276761926,0.0,0.3236335438502195,0.06494812444754111,0.6483047231926902,0.0014200047016500337,1.183960236943474,0.06887982741968827,3,121.88748176666667,9.446780559434334,1.0,0.0,2013407.6666666667,193337.57685544042,416873795.1500001,0.0,32623004.849999994,2.1507973566264873e-09
