variant,N_board_mean,N_board_std,U_avg_excl_last2_mean,U_avg_excl_last2_std,U_avg_excl_last_mean,U_avg_excl_last_std,U_avg_mean,U_avg_std,U_global_mean,U_global_std,U_last_mean,U_last_std,U_worst_excl_last_mean,U_worst_excl_last_std,last2_used_equiv_mean,last2_used_equiv_std,n,runtime_s_mean,runtime_s_std,sparse_board_count_mean,sparse_board_count_std,tail_waste_area_mean,tail_waste_area_std,used_area_sum_mean,used_area_sum_std,waste_area_sum_mean,waste_area_sum_std
baseline_greedy,71.0,0.0,0.8971578993491698,0.0,0.8958119524321418,0.0,0.886177661474085,0.0,0.886177661474085,0.0,0.21177729441010482,0.0,0.7271133095941951,0.0,1.0147189095673206,0.0,1,0.415591,0.0,1.0,0.0,2346381.35,0.0,187296130.05,0.0,24056669.950000003,0.0
rh_mcts_ref,70.0,0.0,0.9109611117643107,0.0,0.9103484899162216,0.0,0.8988373423522863,0.0,0.8988373423522863,0.0,0.10456816044074174,0.0,0.799681016527815,0.0,0.9732583646869121,0.0,1,254.3154721,0.0,1.0,0.0,2665521.5,0.0,187296130.05,0.0,21079869.950000003,0.0
rh_mcts_main,70.0,0.0,0.9081742060167254,0.0,0.9073134208896627,0.0,0.8988373423522863,0.0,0.8988373423522863,0.0,0.31398792327331365,0.0,0.8125107497984413,0.0,1.1627679555227088,0.0,1,973.1824024000001,0.0,1.0,0.0,2042120.75,0.0,187296130.05,0.0,21079869.950000003,0.0
