board,n_parts,used_area,waste_area,board_area,U
1,5,58053.0,4447.0,62500.0,0.928848
2,4,60203.0,2297.0,62500.0,0.963248
3,2,36036.0,26464.0,62500.0,0.576576
4,1,26406.0,36094.0,62500.0,0.422496
5,4,57207.0,5293.0,62500.0,0.915312
6,4,58629.0,3871.0,62500.0,0.938064
7,4,58104.0,4396.0,62500.0,0.929664
8,4,61337.0,1163.0,62500.0,0.981392
9,4,57349.0,5151.0,62500.0,0.917584
10,4,58454.0,4046.0,62500.0,0.935264
11,4,60462.0,2038.0,62500.0,0.967392
12,4,60268.0,2232.0,62500.0,0.964288
13,4,56017.0,6483.0,62500.0,0.896272
14,2,22883.0,39617.0,62500.0,0.366128
