case,seed,LB_area,N_board_baseline,N_board_baseline_gap_to_LB,N_board_delta,N_board_main,N_board_main_gap_to_LB,N_board_main_vs_baseline,N_board_ref,N_board_ref_gap_to_LB,U_avg_excl_last_delta,U_avg_excl_last_main,U_avg_excl_last_ref,U_global_baseline,U_global_delta,U_global_main,U_global_main_vs_baseline,U_global_ref,runtime_s_baseline,runtime_s_delta,runtime_s_main,runtime_s_ref,variant_baseline,variant_main,variant_ref
regression_tagguided_soft_i1_20260317__I1_parts,1000,64,71,7.0,0.0,70,6.0,-1.0,70,6.0,0.007536163724104039,0.9088299158419312,0.9012937521178271,0.8862572752762207,-1.1102230246251565e-16,0.8989180934944524,0.012660818218231729,0.8989180934944525,0.4408368,-280.30414429999985,663.0910797000001,943.395224,baseline_greedy,rh_mcts_main,rh_mcts_ref
