case,seed,LB_area,N_board_baseline,N_board_baseline_gap_to_LB,N_board_delta,N_board_main,N_board_main_gap_to_LB,N_board_main_vs_baseline,N_board_ref,N_board_ref_gap_to_LB,U_avg_excl_last_delta,U_avg_excl_last_main,U_avg_excl_last_ref,U_global_baseline,U_global_delta,U_global_main,U_global_main_vs_baseline,U_global_ref,runtime_s_baseline,runtime_s_delta,runtime_s_main,runtime_s_ref,variant_baseline,variant_main,variant_ref
round_01__data3,1000,160,175,15.0,-3.0,174,14.0,-1.0,177,17.0,0.015581453672964596,0.9083502808035319,0.8927688271305673,0.8995295678005144,0.015333886067123714,0.9046992779602875,0.005169710159773078,0.8893653918931638,1.0511802000000001,-324.5073322,113.46676380000002,437.97409600000003,baseline_greedy,rh_mcts_prefix_beam,rh_mcts_ref
