case,seed,LB_area,N_board_baseline,N_board_baseline_gap_to_LB,N_board_delta,N_board_main,N_board_main_gap_to_LB,N_board_main_vs_baseline,N_board_ref,N_board_ref_gap_to_LB,U_avg_excl_last_delta,U_avg_excl_last_main,U_avg_excl_last_ref,U_global_baseline,U_global_delta,U_global_main,U_global_main_vs_baseline,U_global_ref,runtime_s_baseline,runtime_s_delta,runtime_s_main,runtime_s_ref,variant_baseline,variant_main,variant_ref
industrial_xlsx6_casejobs3_20260315__data4,1000,231,239,8.0,0.0,239,8.0,0.0,239,8.0,0.00011382139526061597,0.9539748827910632,0.9538610613958026,0.9523005898333442,0.0,0.9523005898333442,0.0,0.9523005898333442,1.6781640999999998,11.503475999999978,341.6318657,330.1283897,baseline_greedy,rh_mcts_main,rh_mcts_ref
