variant,N_board_mean,N_board_std,U_avg_excl_last2_mean,U_avg_excl_last2_std,U_avg_excl_last_mean,U_avg_excl_last_std,U_avg_mean,U_avg_std,U_global_mean,U_global_std,U_last_mean,U_last_std,U_worst_excl_last_mean,U_worst_excl_last_std,last2_used_equiv_mean,last2_used_equiv_std,n,runtime_s_mean,runtime_s_std,sparse_board_count_mean,sparse_board_count_std,tail_waste_area_mean,tail_waste_area_std,used_area_sum_mean,used_area_sum_std,waste_area_sum_mean,waste_area_sum_std
baseline_greedy,239.0,0.0,0.9541333422914987,0.0,0.9537875009315739,0.0,0.9523005898333444,0.0,0.9523005898333442,0.0,0.5984157484547165,0.0,0.8718230986294007,0.0,1.4702388470841172,0.0,1,1.6781640999999998,0.0,0.0,0.0,1195436.0,0.0,677519206.5999999,0.0,33935993.39999999,0.0
rh_mcts_ref,239.0,0.0,0.9541304790804159,0.0,0.9538610613958026,0.0,0.9523005898333444,0.0,0.9523005898333442,0.0,0.5809083579682881,0.0,0.8738806772373018,0.0,1.470917428110723,0.0,1,330.1283897,0.0,0.0,0.0,1247552.0,0.0,677519206.5999999,0.0,33935993.39999999,0.0
rh_mcts_main,239.0,0.0,0.9542692285885673,0.0,0.9539748827910632,0.0,0.9523005898333444,0.0,0.9523005898333442,0.0,0.5538188658962644,0.0,0.8738806772373018,0.0,1.4380337946788497,0.0,1,341.6318657,0.0,0.0,0.0,1328192.0,0.0,677519206.5999999,0.0,33935993.39999999,0.0
