experiment,suite,case_id,family,source,csv_path,n_items,variant,variant_label,seed,N_input,N_board,LB_area,gap_to_lb_pct,U_global,U_avg_excl_last,runtime_s,solver_kind,result_source,main_profile_tier,simulations
paper_robustness_data6_5seed_900s,industrial_xlsx6,data6,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data6.csv,1114,rh_mcts_prefix_beam,rh_mcts_prefix_beam,1000,1114,151,142,6.338028169014085,0.927423276761926,0.9312080201334767,136.0643503,rh_mcts,prefix_oracle_complete,large,80.0
paper_robustness_data6_5seed_900s,industrial_xlsx6,data6,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data6.csv,1114,rh_mcts_prefix_beam,rh_mcts_prefix_beam,1001,1114,151,142,6.338028169014085,0.927423276761926,0.9319483945847891,110.3728233,rh_mcts,prefix_oracle_complete,large,80.0
paper_robustness_data6_5seed_900s,industrial_xlsx6,data6,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data6.csv,1114,rh_mcts_prefix_beam,rh_mcts_prefix_beam,1002,1114,151,142,6.338028169014085,0.927423276761926,0.9311892102257457,122.10363020000003,rh_mcts,baseline_floor,large,80.0
paper_robustness_data6_5seed_900s,industrial_xlsx6,data6,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data6.csv,1114,rh_mcts_prefix_beam,rh_mcts_prefix_beam,1003,1114,151,142,6.338028169014085,0.927423276761926,0.9311892102257457,121.61461839999998,rh_mcts,baseline_floor,large,80.0
paper_robustness_data6_5seed_900s,industrial_xlsx6,data6,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data6.csv,1114,rh_mcts_prefix_beam,rh_mcts_prefix_beam,1004,1114,151,142,6.338028169014085,0.927423276761926,0.93171827275374,125.12739700000003,rh_mcts,prefix_oracle_complete,large,80.0
