case,seed,LB_area,N_board_baseline,N_board_baseline_gap_to_LB,N_board_delta,N_board_main,N_board_main_gap_to_LB,N_board_main_vs_baseline,N_board_ref,N_board_ref_gap_to_LB,U_avg_excl_last_delta,U_avg_excl_last_main,U_avg_excl_last_ref,U_global_baseline,U_global_delta,U_global_main,U_global_main_vs_baseline,U_global_ref,runtime_s_baseline,runtime_s_delta,runtime_s_main,runtime_s_ref,variant_baseline,variant_main,variant_ref
industrial_xlsx6_formal_3seed_1h_20260317__data6,1000,142,151,9.0,1.0,151,9.0,0.0,150,8.0,-0.001938658589136999,0.9323402090611843,0.9342788676503213,0.927423276761926,-0.006182821845079789,0.9274232767619257,-3.3306690738754696e-16,0.9336060986070055,1.6432911,-2837.8761675999986,1269.921965900001,4107.7981334999995,baseline_greedy,rh_mcts_main,rh_mcts_ref
industrial_xlsx6_formal_3seed_1h_20260317__data6,1001,142,151,9.0,1.0,151,9.0,0.0,150,8.0,-0.001938658589136999,0.9323402090611843,0.9342788676503213,0.927423276761926,-0.006182821845079789,0.9274232767619257,-3.3306690738754696e-16,0.9336060986070055,1.0155363,-2705.340567099999,1254.5297921000001,3959.8703591999993,baseline_greedy,rh_mcts_main,rh_mcts_ref
industrial_xlsx6_formal_3seed_1h_20260317__data6,1002,142,151,9.0,1.0,151,9.0,0.0,150,8.0,-0.001938658589136999,0.9323402090611843,0.9342788676503213,0.927423276761926,-0.006182821845079789,0.9274232767619257,-3.3306690738754696e-16,0.9336060986070055,1.3522733999999996,-2743.0405127999993,1270.2758377999999,4013.316350599999,baseline_greedy,rh_mcts_main,rh_mcts_ref
