case,variant,seed,N_input,N_board,part_area_sum,board_area_effective,LB_area,N_board_gap_to_LB,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,runtime_s,baseline_seed_injected,board_area_sum,coarse_fit_cache_entries,coarse_fit_cache_hits,coarse_fit_cache_misses,commit_combo_rounds,commit_force_rounds,commit_rounds,commit_steps,decode_cache_entries,decode_cache_hits,decode_cache_misses,elite_archive_size,global_pattern_attempts,global_pattern_backend,global_pattern_boards_saved,global_pattern_hint_patterns,global_pattern_improvements,global_pattern_master_status,global_pattern_memory_injected,global_pattern_memory_patterns,global_pattern_memory_relevant,global_pattern_memory_selected,global_pattern_patterns_generated,global_pattern_patterns_kept,layout_harvest_layouts,macro_actions_generated,macro_adaptive_anchor_suppressed,macro_adaptive_pattern_boosts,macro_adaptive_tail_boosts,macro_anchor_actions,macro_cache_entries,macro_cache_hits,macro_memory_fallback_hits,macro_memory_focus_hits,macro_pattern_actions,macro_rollout_steps,macro_single_actions,macro_tail_actions,main_profile_lb_area,main_profile_n_parts,main_profile_tier,micro_cache_entries,micro_cache_hits,micro_cache_misses,n_parts_sum,post_mcts_reserve_s,post_repair_alns_updates,post_repair_attempts,post_repair_backend,post_repair_best_window_start,post_repair_boards_saved,post_repair_cp_sat_used,post_repair_dynamic_expansions,post_repair_hint_patterns,post_repair_improvements,post_repair_master_status,post_repair_patterns_generated,post_repair_patterns_kept,post_repair_tail_strike_windows,post_repair_time_s,post_repair_window_normalizations,post_repair_windows_total,region_best_span,region_best_start_idx,region_nodes_expanded,region_proposals_total,region_rebuild_attempts,region_rebuild_improvements,region_time_s,repair_attempts,repair_best_from_elite_rank,repair_improvements,repair_nodes_expanded,repair_time_s,result_source,resume_cache_hit,rollout_cache_entries,rollout_cache_hits,rollout_cache_misses,root_dirichlet_applications,sa_lns_accepts,sa_lns_attempts,sa_lns_improvements,sa_lns_time_s,seed_rollout_cache_hits,simulations,solver_kind,solver_timeout_hit,tail_boards_cleared,tail_collapse_attempts,tail_collapse_improvements,used_area_sum,warmstart_cache_states,warmstart_candidates_generated,warmstart_candidates_kept,warmstart_capped,waste_area_sum
industrial_xlsx6_formal_3seed_1h_20260317__data6,rh_mcts_main,1000,1114,151,416873795.15,2940300.0,142,9.0,0.9274232767619258,0.9323402090611843,0.9332778264890546,0.9274232767619257,0.18988343187315238,0.647484883095942,0.981285944638538,0.18988343187315238,0.9825186441816716,1,2411555.0,1269.921965900001,1.0,449496800.0,829066.0,26495098.0,829066.0,0.0,0.0,1.0,0.0,407677.0,276526.0,407677.0,8.0,1.0,cp_sat,0.0,151.0,1.0,hint:162|drop:UNKNOWN|min:FEASIBLE|qual:UNKNOWN,0.0,2202.0,7.0,7.0,10365.0,3239.0,78.0,33904.0,9774.0,11540.0,10525.0,1765.0,9730.0,1.0,311.0,327.0,2041.0,11540.0,19617.0,10481.0,142,1114,large,3579868.0,25726443.0,3579868.0,1114,12.0,10.0,10.0,cp_sat,809.0,0.0,11.0,7.0,10.0,1.0,hint:10|drop:INFEASIBLE|min:OPTIMAL|qual:OPTIMAL,1413.0,1191.0,3.0,26.83355649999976,19.0,28.0,159.0,955.0,3205.0,12.0,12.0,17.0,63.85988980000002,25.0,1.0,22.0,3925.0,101.79124559999946,post_pipeline,0,145.0,0.0,145.0,1.0,0.0,0.0,0.0,0.021965100000670645,0.0,56.0,rh_mcts,1.0,0.0,3.0,2.0,416873795.15,9674.0,17.0,8.0,0.0,32623004.85
industrial_xlsx6_formal_3seed_1h_20260317__data6,rh_mcts_main,1001,1114,151,416873795.15,2940300.0,142,9.0,0.9274232767619258,0.9323402090611843,0.9332778264890546,0.9274232767619257,0.18988343187315238,0.647484883095942,0.981285944638538,0.18988343187315238,0.9825186441816716,1,2411555.0,1254.5297921000001,1.0,449496800.0,831480.0,26414764.0,831480.0,0.0,0.0,1.0,0.0,411487.0,306539.0,411487.0,8.0,1.0,cp_sat,0.0,151.0,1.0,hint:162|drop:UNKNOWN|min:FEASIBLE|qual:UNKNOWN,0.0,2281.0,5.0,5.0,10259.0,2921.0,80.0,33623.0,9870.0,11599.0,10650.0,1727.0,9715.0,1.0,295.0,282.0,1540.0,11599.0,19759.0,10597.0,142,1114,large,3612877.0,26353028.0,3612877.0,1114,12.0,10.0,10.0,cp_sat,809.0,0.0,11.0,7.0,10.0,1.0,hint:10|drop:INFEASIBLE|min:OPTIMAL|qual:OPTIMAL,1403.0,1189.0,3.0,26.21454509999967,19.0,28.0,159.0,955.0,3108.0,12.0,12.0,24.0,83.69133320000037,25.0,1.0,29.0,3828.0,120.65552279999974,post_pipeline,0,140.0,0.0,140.0,1.0,0.0,0.0,0.0,0.005064200000560959,0.0,56.0,rh_mcts,1.0,0.0,3.0,2.0,416873795.15,9659.0,17.0,8.0,0.0,32623004.85
industrial_xlsx6_formal_3seed_1h_20260317__data6,rh_mcts_main,1002,1114,151,416873795.15,2940300.0,142,9.0,0.9274232767619258,0.9323402090611843,0.9332778264890546,0.9274232767619257,0.18988343187315238,0.647484883095942,0.981285944638538,0.18988343187315238,0.9825186441816716,1,2411555.0,1270.2758377999999,1.0,449496800.0,836933.0,26578383.0,836933.0,0.0,0.0,1.0,0.0,426073.0,345098.0,426073.0,8.0,1.0,cp_sat,0.0,151.0,1.0,hint:162|drop:UNKNOWN|min:FEASIBLE|qual:UNKNOWN,0.0,2319.0,2.0,2.0,10160.0,2937.0,80.0,33688.0,9867.0,11576.0,10610.0,1708.0,9764.0,1.0,252.0,366.0,1727.0,11576.0,19701.0,10552.0,142,1114,large,3632151.0,28545403.0,3632151.0,1114,12.0,10.0,10.0,cp_sat,809.0,0.0,11.0,7.0,10.0,1.0,hint:10|drop:INFEASIBLE|min:OPTIMAL|qual:OPTIMAL,1397.0,1186.0,3.0,36.83547799999906,19.0,28.0,159.0,955.0,3197.0,12.0,12.0,29.0,91.36531389999982,25.0,1.0,34.0,3917.0,139.2434773999994,post_pipeline,0,122.0,0.0,122.0,1.0,0.0,0.0,0.0,0.005144200000358978,0.0,56.0,rh_mcts,1.0,0.0,3.0,2.0,416873795.15,9708.0,17.0,8.0,0.0,32623004.85
