case,seed,LB_area,N_board_baseline,N_board_baseline_gap_to_LB,N_board_delta,N_board_main,N_board_main_gap_to_LB,N_board_main_vs_baseline,N_board_ref,N_board_ref_gap_to_LB,U_avg_excl_last_delta,U_avg_excl_last_main,U_avg_excl_last_ref,U_global_baseline,U_global_delta,U_global_main,U_global_main_vs_baseline,U_global_ref,runtime_s_baseline,runtime_s_delta,runtime_s_main,runtime_s_ref,variant_baseline,variant_main,variant_ref,suite,case_id,family,source,csv_path,n_items,suite_runtime_s
probe_patternfix_i1_20260317__I1_parts,1000,64,71,7.0,0.0,70,6.0,-1.0,70,6.0,0.006746973698047554,0.9091649074095712,0.9024179337115237,0.8862572752762207,0.0,0.8989180934944524,0.012660818218231729,0.8989180934944524,0.4402224,2.7532421999999883,336.0380709,333.2848287,baseline_greedy,rh_mcts_main,rh_mcts_ref,probe_patternfix_i1_20260317,I1_parts,industrial_cases,industrial_cases,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_cases\I1_parts.csv,564,669.802607
