suite,ordinal,case_id,family,source,csv_path,n_items,status,started_s,elapsed_s,comparison_rows,has_comparison_table,out_case_dir,error
industrial_xlsx6_casejobs3_20260315,1,data6,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data6.csv,1114,completed,0.349805,237.392824,1,1,D:\桌面\CXP\20260311 (2)\20260311\outputs\industrial_xlsx6_casejobs3_20260315\industrial_xlsx6_casejobs3_20260315__data6,
industrial_xlsx6_casejobs3_20260315,2,data3,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data3.csv,1234,completed,0.350953,263.218531,1,1,D:\桌面\CXP\20260311 (2)\20260311\outputs\industrial_xlsx6_casejobs3_20260315\industrial_xlsx6_casejobs3_20260315__data3,
industrial_xlsx6_casejobs3_20260315,3,data5,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data5.csv,1649,completed,0.355987,351.543707,1,1,D:\桌面\CXP\20260311 (2)\20260311\outputs\industrial_xlsx6_casejobs3_20260315\industrial_xlsx6_casejobs3_20260315__data5,
industrial_xlsx6_casejobs3_20260315,4,data4,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data4.csv,2109,completed,237.7442,343.846946,1,1,D:\桌面\CXP\20260311 (2)\20260311\outputs\industrial_xlsx6_casejobs3_20260315\industrial_xlsx6_casejobs3_20260315__data4,
industrial_xlsx6_casejobs3_20260315,5,data2,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data2.csv,2429,completed,263.571156,671.057309,1,1,D:\桌面\CXP\20260311 (2)\20260311\outputs\industrial_xlsx6_casejobs3_20260315\industrial_xlsx6_casejobs3_20260315__data2,
industrial_xlsx6_casejobs3_20260315,6,data1,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data1.csv,2819,completed,351.901051,605.923686,1,1,D:\桌面\CXP\20260311 (2)\20260311\outputs\industrial_xlsx6_casejobs3_20260315\industrial_xlsx6_casejobs3_20260315__data1,
