case,variant,seed,N_input,N_board,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,U_avg_pct,U_avg_excl_last_pct,U_avg_excl_last2_pct,U_global_pct,U_last_pct,U_worst_excl_last_pct,U_best_board_pct,U_worst_board_pct,runtime_s
data1_formal_macro_v1_20260314,baseline_greedy,1000,2819,343,0.9172482096727814,0.9185858783559724,0.9186047441366706,0.9172482096727811,0.4597655200214996,0.7133613276001075,0.9813914270357431,0.4597655200214996,1.3719181671593657,1,1608170.0,91.72482096727815,91.85858783559723,91.86047441366706,91.7248209672781,45.97655200214996,71.33613276001076,98.13914270357431,45.97655200214996,4.2589988000000005
data1_formal_macro_v1_20260314,rh_mcts_main,1000,2819,343,0.9172482096727814,0.9191908511592967,0.9192239584359516,0.9172482096727812,0.2528648212846009,0.7133613276001075,0.9813914270357431,0.2528648212846009,1.1607660911045419,1,2224072.0,91.72482096727815,91.91908511592966,91.92239584359515,91.72482096727812,25.28648212846009,71.33613276001076,98.13914270357431,25.28648212846009,1775.4453428000002
data1_formal_macro_v1_20260314,rh_mcts_ref,1000,2819,343,0.9172482096727814,0.919167230873924,0.9190920970657936,0.9172482096727812,0.26094295888202096,0.7133613276001075,0.9813914270357431,0.26094295888202096,1.2057308183284063,1,2200025.0,91.72482096727815,91.9167230873924,91.90920970657936,91.72482096727812,26.094295888202097,71.33613276001076,98.13914270357431,26.094295888202097,1354.9652795
