suite,ordinal,case_id,family,source,csv_path,n_items,status,started_s,elapsed_s,comparison_rows,has_comparison_table,out_case_dir,error
regression_restore_xlsx2_20260317,1,data6,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data6.csv,1114,completed,0.430657,2250.899154,1,1,D:\桌面\CXP\20260311 (2)\20260311\outputs\regression_restore_xlsx2_20260317\regression_restore_xlsx2_20260317__data6,
regression_restore_xlsx2_20260317,2,data3,industrial_xlsx6,industrial_xlsx6,D:\桌面\CXP\20260311 (2)\20260311\data\industrial_xlsx6\data3.csv,1234,completed,0.431949,2210.710307,1,1,D:\桌面\CXP\20260311 (2)\20260311\outputs\regression_restore_xlsx2_20260317\regression_restore_xlsx2_20260317__data3,
