case_id,variant_label,mcts_n_sim,n,N_board_mean,N_board_std,N_board_best,gap_to_lb_pct_mean,gap_to_lb_pct_std,U_global_mean,U_global_std,U_avg_excl_last_mean,U_avg_excl_last_std,runtime_s_mean,runtime_s_std,simulations_mean,simulations_std
data6,rh_mcts_prefix_beam,1,3,151.0,0.0,151.0,6.338028169014085,0.0,0.927423276761926,0.0,0.9314485416480038,0.0004329874963169542,122.6745159,12.363544553780688,80.0,0.0
data6,rh_mcts_prefix_beam,2,3,151.0,0.0,151.0,6.338028169014085,0.0,0.927423276761926,0.0,0.9314485416480038,0.0004329874963169542,121.88748176666667,9.446780559434334,80.0,0.0
data6,rh_mcts_prefix_beam,3,3,151.0,0.0,151.0,6.338028169014085,0.0,0.927423276761926,0.0,0.9314485416480038,0.0004329874963169542,123.91012199999996,11.186661155505076,80.0,0.0
data6,rh_mcts_prefix_beam,5,3,151.0,0.0,151.0,6.338028169014085,0.0,0.927423276761926,0.0,0.9314485416480038,0.0004329874963169542,123.16733916666674,9.265945211868388,80.0,0.0
