case,variant,seed,N_input,N_board,U_avg,U_avg_excl_last,U_avg_excl_last2,U_global,U_last,U_worst_excl_last,U_best_board,U_worst_board,last2_used_equiv,sparse_board_count,tail_waste_area,U_avg_pct,U_avg_excl_last_pct,U_avg_excl_last2_pct,U_global_pct,U_last_pct,U_worst_excl_last_pct,U_best_board_pct,U_worst_board_pct,runtime_s
regression_patternrevive_i1_20260317__I1_parts,baseline_greedy,1000,564,71,0.8862572752762206,0.8972531704706876,0.8984444002216172,0.8862572752762207,0.1165446116635313,0.6949657350174684,0.9770095404461167,0.1165446116635313,0.9316029293200753,1,2629870.0,88.62572752762206,89.72531704706877,89.84444002216172,88.62572752762206,11.65446116635313,69.49657350174684,97.70095404461166,11.65446116635313,0.42851550000000005
regression_patternrevive_i1_20260317__I1_parts,rh_mcts_main,1000,564,70,0.8989180934944523,0.9069966151280044,0.9084042633127559,0.8989180934944524,0.3415001007793604,0.7808570444772911,0.974242979037893,0.3415001007793604,1.1527766393442622,1,1960222.5,89.89180934944523,90.69966151280045,90.8404263312756,89.89180934944524,34.15001007793604,78.08570444772911,97.42429790378931,34.15001007793604,966.2799808
regression_patternrevive_i1_20260317__I1_parts,rh_mcts_ref,1000,564,70,0.8989180934944523,0.9031884216199478,0.9034509977650694,0.8989180934944525,0.6042654528352593,0.7942792596076323,0.9758776202633701,0.6042654528352593,1.4895986965869392,0,1178022.6,89.89180934944523,90.31884216199478,90.34509977650694,89.89180934944525,60.42654528352593,79.42792596076323,97.587762026337,60.42654528352593,922.1616951999999
