variant,N_board_mean,N_board_std,U_avg_excl_last2_mean,U_avg_excl_last2_std,U_avg_excl_last_mean,U_avg_excl_last_std,U_avg_mean,U_avg_std,U_global_mean,U_global_std,U_last_mean,U_last_std,U_worst_excl_last_mean,U_worst_excl_last_std,last2_used_equiv_mean,last2_used_equiv_std,n,runtime_s_mean,runtime_s_std,sparse_board_count_mean,sparse_board_count_std,tail_waste_area_mean,tail_waste_area_std,used_area_sum_mean,used_area_sum_std,waste_area_sum_mean,waste_area_sum_std
baseline_greedy,4.0,0.0,0.75924,0.0,0.6327626666666667,0.0,0.654248,0.0,0.654248,0.0,0.718704,0.0,0.379808,0.0,1.098512,0.0,1,0.4311427000000094,0.0,1.0,0.0,17581.0,0.0,163562.0,0.0,86438.0,0.0
rh_mcts_ref,4.0,0.0,0.7263040000000001,0.0,0.7457280000000001,0.0,0.654248,0.0,0.654248,0.0,0.379808,0.0,0.708352,0.0,1.164384,0.0,1,286.7933321,0.0,1.0,0.0,38762.0,0.0,163562.0,0.0,86438.0,0.0
rh_mcts_prefix_beam,4.0,0.0,0.7798080000000001,0.0,0.745728,0.0,0.6542479999999999,0.0,0.654248,0.0,0.379808,0.0,0.677568,0.0,1.057376,0.0,1,0.6939343000000235,0.0,1.0,0.0,38762.0,0.0,163562.0,0.0,86438.0,0.0
