uid,step
670,1
42,2
246,3
47,4
30,5
756,6
602,7
973,8
310,9
516,10
1164,11
526,12
490,13
597,14
465,15
231,16
994,17
644,18
39,19
113,20
263,21
311,22
494,23
583,24
852,25
178,26
1113,27
188,28
1053,29
142,30
976,31
1173,32
838,33
618,34
82,35
260,36
423,37
675,38
832,39
1098,40
1115,41
1190,42
1233,43
714,44
43,45
1057,46
287,47
453,48
1163,49
94,50
849,51
685,52
889,53
747,54
139,55
424,56
84,57
1059,58
88,59
534,60
120,61
277,62
298,63
412,64
737,65
758,66
1037,67
79,68
106,69
136,70
195,71
325,72
327,73
355,74
467,75
503,76
505,77
577,78
622,79
628,80
629,81
773,82
775,83
795,84
904,85
958,86
991,87
1118,88
472,89
744,90
172,91
413,92
468,93
601,94
796,95
196,96
224,97
210,98
434,99
752,100
1100,101
680,102
996,103
69,104
1038,105
1175,106
986,107
1224,108
73,109
248,110
1019,111
1066,112
911,113
1040,114
270,115
662,116
152,117
808,118
1188,119
426,120
903,121
238,122
242,123
244,124
672,125
267,126
908,127
557,128
1045,129
1181,130
436,131
790,132
1227,133
687,134
1180,135
185,136
147,137
938,138
1052,139
1093,140
1195,141
933,142
985,143
68,144
444,145
742,146
1032,147
116,148
611,149
679,150
984,151
1089,152
479,153
853,154
1088,155
845,156
1110,157
663,158
203,159
858,160
463,161
387,162
762,163
487,164
841,165
932,166
1199,167
916,168
1051,169
576,170
513,171
748,172
207,173
646,174
818,175
264,176
204,177
382,178
473,179
497,180
1036,181
1096,182
1101,183
734,184
215,185
138,186
1189,187
85,188
455,189
18,190
712,191
418,192
961,193
625,194
26,195
405,196
543,197
226,198
357,199
401,200
866,201
306,202
307,203
283,204
1107,205
440,206
1034,207
1025,208
634,209
1186,210
954,211
1017,212
691,213
252,214
1104,215
766,216
842,217
105,218
141,219
652,220
91,221
156,222
636,223
302,224
1128,225
599,226
787,227
698,228
724,229
1139,230
295,231
923,232
67,233
442,234
64,235
159,236
200,237
495,238
584,239
881,240
488,241
358,242
230,243
235,244
446,245
501,246
573,247
930,248
931,249
1135,250
374,251
530,252
846,253
1176,254
119,255
228,256
408,257
476,258
477,259
512,260
643,261
815,262
33,263
71,264
280,265
506,266
739,267
1138,268
1030,269
175,270
237,271
304,272
484,273
569,274
606,275
772,276
840,277
1041,278
41,279
651,280
87,281
217,282
349,283
448,284
515,285
998,286
273,287
227,288
233,289
696,290
733,291
1015,292
1065,293
924,294
173,295
529,296
620,297
935,298
510,299
410,300
697,301
28,302
268,303
338,304
768,305
820,306
205,307
521,308
988,309
989,310
1094,311
894,312
171,313
192,314
300,315
326,316
769,317
745,318
927,319
78,320
229,321
619,322
109,323
1197,324
163,325
328,326
345,327
356,328
365,329
419,330
422,331
552,332
715,333
879,334
275,335
568,336
540,337
45,338
55,339
956,340
253,341
323,342
631,343
